context,word,cloze_probability
mask,spare one her,0.0208333333333333
mask,spare right her,0.0208333333333333
mask,strip of fabric,0.0208333333333333
mask,surgical mask,0.0208333333333333
mask,surgical on,0.0208333333333333
mask,tarp,0.0208333333333333
mask,thi bandana you can tie around,0.0208333333333333
mask,thi old one with dinosaur on it,0.0208333333333333
mask,thi on,0.0208333333333333
mask,time if you want to head back and grab it,0.0208333333333333
mask,time to go back,0.0208333333333333
mask,ton,0.0208333333333333
mask,turtleneck,0.0208333333333333
mask,two,0.0208333333333333
mask,unused mask,0.0208333333333333
mask,wallet so ill go in and buy you one first,0.0208333333333333
mask,whole pack of new on,0.0208333333333333
mask,whole pack right her,0.0208333333333333
mask,yellow mask,0.0208333333333333
mask,your mask,0.0208333333333333
mask,appl,0.0202205882343235
mask,aspirin,0.0202205882343235
mask,banana,0.0202205882343235
mask,baseball cap,0.0202205882343235
mask,bottle of water,0.0202205882343235
mask,bread,0.0202205882343235
mask,breath mint,0.0202205882343235
mask,busines card,0.0202205882343235
mask,camcorder,0.0202205882343235
mask,car key,0.0202205882343235
mask,cash,0.0202205882343235
mask,clas ring,0.0202205882343235
mask,coffee mug,0.0202205882343235
mask,comb,0.0202205882343235
mask,cough drop,0.0202205882343235
mask,cream,0.0202205882343235
mask,dollar bill,0.0202205882343235
mask,extra bag,0.0202205882343235
mask,eyeglas,0.0202205882343235
mask,food,0.0202205882343235
mask,frozen dinner,0.0202205882343235
mask,glas,0.0202205882343235
mask,granola bar,0.0202205882343235
mask,grocery bag,0.0202205882343235
mask,grocery list,0.0202205882343235
mask,gym card,0.0202205882343235
mask,hair gel,0.0202205882343235
mask,hair spray,0.0202205882343235
mask,headphon,0.0202205882343235
mask,identification,0.0202205882343235
mask,kleenex,0.0202205882343235
mask,laptop,0.0202205882343235
mask,library card,0.0202205882343235
mask,lint,0.0202205882343235
mask,lip balm,0.0202205882343235
mask,lip glos,0.0202205882343235
mask,lipstick,0.0202205882343235
mask,loose chang,0.0202205882343235
mask,lunch,0.0202205882343235
mask,magazin,0.0202205882343235
mask,makeup,0.0202205882343235
mask,medication,0.0202205882343235
mask,medicin,0.0202205882343235
mask,mirror,0.0202205882343235
mask,mixtap,0.0202205882343235
mask,more bag,0.0202205882343235
mask,mous,0.0202205882343235
mask,mystery novel,0.0202205882343235
mask,nail cutter,0.0202205882343235
mask,paper clip,0.0202205882343235
mask,paper money,0.0202205882343235
mask,paper towel,0.0202205882343235
mask,peanut butter,0.0202205882343235
mask,pocket chang,0.0202205882343235
mask,razor,0.0202205882343235
mask,reciept,0.0202205882343235
mask,reward card,0.0202205882343235
mask,smartphon,0.0202205882343235
mask,snack food,0.0202205882343235
mask,soap,0.0202205882343235
mask,sock,0.0202205882343235
mask,soda,0.0202205882343235
mask,sunglasses,0.0202205882343235
mask,sweater,0.0202205882343235
mask,swis army knif,0.0202205882343235
mask,tablet,0.0202205882343235
mask,tee shirt,0.0202205882343235
mask,tenni ball,0.0202205882343235
mask,text book,0.0202205882343235
mask,toilet paper,0.0202205882343235
mask,utility knif,0.0202205882343235
mask,wand,0.0202205882343235
mask,water,0.0202205882343235
mask,water bottl,0.0202205882343235
mask,wip,0.0202205882343235
mask,brush,0.0196078431363137
mask,camera,0.0196078431363137
mask,chang,0.0196078431363137
mask,cigarett,0.0196078431363137
mask,driver licens,0.0196078431363137
mask,hat,0.0196078431363137
mask,id,0.0196078431363137
mask,jewelry,0.0196078431363137
mask,licens,0.0196078431363137
mask,mac,0.0196078431363137
mask,notepad,0.0196078431363137
mask,shopping list,0.0196078431363137
mask,tweezer,0.0196078431363137
mask,lighter,0.0189950980383039
mask,mint,0.0189950980383039
mask,paper,0.0189950980383039
mask,book,0.0183823529402941
mask,pencil,0.0183823529402941
mask,receipt,0.0177696078422843
mask,candy,0.0171568627442745
mask,credit card,0.0159313725482549
mask,gum,0.0153186274502451
mask,pen,0.0140931372542254
mask,money,0.0134803921562156
mask,phon,0.0073529411761176
mask,wallet,0.0
meat,chicken,0.8541666666666666
meat,beef,0.7708333333333334
meat,pork,0.7708333333333334
meat,shrimp,0.3958333333333333
meat,fish,0.3333333333333333
meat,lamb,0.2916666666666667
meat,turkey,0.1666666666666666
meat,steak,0.16666666666666657
meat,bacon,0.0833333333333333
meat,duck,0.0833333333333333
meat,sausag,0.0833333333333333
meat,crab,0.0625
meat,salmon,0.0625
meat,veal,0.0625
meat,goat,0.0416666666666666
meat,ground beef,0.0416666666666666
meat,ham,0.0416666666666666
meat,hamburger,0.0416666666666666
meat,seafood,0.0416666666666666
meat,tofu,0.0416666666666666
meat,egg roll,0.0379901960766078
meat,bok choy,0.0367647058805882
meat,dessert,0.0367647058805882
meat,broccoli,0.0318627450965097
meat,all sort of meat choices,0.0208333333333333
meat,also a vegetarian option,0.0208333333333333
meat,anything you want,0.0208333333333333
meat,artificial meat made from tofu,0.0208333333333333
meat,beef and pork choose buddy,0.0208333333333333
meat,beef chicken or pork,0.0208333333333333
meat,beef or pork,0.0208333333333333
meat,beef pork or chicken,0.0208333333333333
meat,beef shin,0.0208333333333333
meat,beef strip,0.0208333333333333
meat,beek,0.0208333333333333
meat,beyond meat,0.0208333333333333
meat,bison,0.0208333333333333
meat,char siu,0.0208333333333333
meat,chicken and beef broth,0.0208333333333333
meat,chicken beef to choose from,0.0208333333333333
meat,chicken breast,0.0208333333333333
meat,chicken chop,0.0208333333333333
meat,chicken fri,0.0208333333333333
meat,chicken or pork,0.0208333333333333
meat,chicken thigh,0.0208333333333333
meat,chicken wing,0.0208333333333333
meat,choice of vegetabl to go with the meat,0.0208333333333333
meat,combo with chicken beef and pork,0.0208333333333333
meat,cow tongu,0.0208333333333333
meat,different meat,0.0208333333333333
meat,great dish with meat,0.0208333333333333
meat,intestin,0.0208333333333333
meat,korean bbq,0.0208333333333333
meat,meat,0.0208333333333333
meat,meat ball,0.0208333333333333
meat,meat substitut like tofu,0.0208333333333333
meat,meat what do you want,0.0208333333333333
meat,meat-replacement option too,0.0208333333333333
meat,no meat options,0.0208333333333333
meat,only vegan sorry,0.0208333333333333
meat,pepperoni,0.0208333333333333
meat,plenty to choose from,0.0208333333333333
meat,pork beef or chicken,0.0208333333333333
meat,pork belly,0.0208333333333333
meat,pork cutlet,0.0208333333333333
meat,pork or beef,0.0208333333333333
meat,quail,0.0208333333333333
meat,roast pork,0.0208333333333333
meat,salami,0.0208333333333333
meat,scallion,0.0208333333333333
meat,scallop,0.0208333333333333
meat,seafood medley,0.0208333333333333
meat,side dish too,0.0208333333333333
meat,smoked or grilled,0.0208333333333333
meat,spicy or non spicy,0.0208333333333333
meat,squid,0.0208333333333333
meat,that if you want it,0.0208333333333333
meat,tilapia,0.0208333333333333
meat,to put u on hold for a second,0.0208333333333333
meat,trout,0.0208333333333333
meat,variety of things,0.0208333333333333
meat,venison,0.0208333333333333
meat,wide noodl and small noodl to choose from,0.0208333333333333
meat,your order now,0.0208333333333333
meat,appetizer,0.0196078431363137
meat,appl,0.0196078431363137
meat,asparagu,0.0196078431363137
meat,baked oyster mushroom,0.0196078431363137
meat,bamboo shoot,0.0196078431363137
meat,beer,0.0196078431363137
meat,bottled water,0.0196078431363137
meat,bowl,0.0196078431363137
meat,bubble tea,0.0196078431363137
meat,candy,0.0196078431363137
meat,cauliflower,0.0196078431363137
meat,chow mein,0.0196078431363137
meat,clam,0.0196078431363137
meat,cocktail,0.0196078431363137
meat,cok,0.0196078431363137
meat,cup,0.0196078431363137
meat,drink,0.0196078431363137
meat,edamame bean,0.0196078431363137
meat,egg salad sandwich,0.0196078431363137
meat,eggrol,0.0196078431363137
meat,fish cak,0.0196078431363137
meat,fortune cooki,0.0196078431363137
meat,fried ric,0.0196078431363137
meat,fried tofu,0.0196078431363137
meat,garlic,0.0196078431363137
meat,garlic noodl,0.0196078431363137
meat,green bean,0.0196078431363137
meat,hot sauc,0.0196078431363137
meat,icecream,0.0196078431363137
meat,kal,0.0196078431363137
meat,kale salad,0.0196078431363137
meat,kiwi,0.0196078431363137
meat,lemonad,0.0196078431363137
meat,lentil,0.0196078431363137
meat,lo mein,0.0196078431363137
meat,mayonnais,0.0196078431363137
meat,milkshak,0.0196078431363137
meat,mozzarella stick,0.0196078431363137
meat,mushroom broth ramen,0.0196078431363137
meat,mustard,0.0196078431363137
meat,napkin,0.0196078431363137
meat,noodles,0.0196078431363137
meat,payment form accepted,0.0196078431363137
meat,pepper,0.0196078431363137
meat,pho,0.0196078431363137
meat,pi,0.0196078431363137
meat,plain ramen,0.0196078431363137
meat,plates,0.0196078431363137
meat,pop,0.0196078431363137
meat,punch,0.0196078431363137
meat,ramen with egg,0.0196078431363137
meat,rangoon,0.0196078431363137
meat,raspberry smoothi,0.0196078431363137
meat,sak,0.0196078431363137
meat,saki,0.0196078431363137
meat,seafood ramen,0.0196078431363137
meat,seitan,0.0196078431363137
meat,side order,0.0196078431363137
meat,silerware,0.0196078431363137
meat,smoothi,0.0196078431363137
meat,soy sauc,0.0196078431363137
meat,spaghetti noodl,0.0196078431363137
meat,split pea soup,0.0196078431363137
meat,spring roll,0.0196078431363137
meat,sriracha,0.0196078431363137
meat,steamed vegetabl,0.0196078431363137
meat,stir-fry,0.0196078431363137
meat,tempura green bean,0.0196078431363137
meat,toast with hummu and avocado,0.0196078431363137
meat,tofu soup,0.0196078431363137
meat,udon,0.0196078431363137
meat,vegan burger,0.0196078431363137
meat,vegetable curry,0.0196078431363137
meat,vegetable ramen,0.0196078431363137
meat,vegetable soup,0.0196078431363137
meat,vegetables,0.0196078431363137
meat,vegetarian pho,0.0196078431363137
meat,veggie ramen,0.0196078431363137
meat,veggie tempura,0.0196078431363137
meat,water chestnut,0.0196078431363137
meat,win,0.0196078431363137
meat,wonton,0.0196078431363137
meat,workers,0.0196078431363137
meat,yogurt parfait,0.0196078431363137
meat,zucchini,0.0196078431363137
meat,bean sprout,0.0183823529402941
meat,corn,0.0183823529402941
meat,curry,0.0183823529402941
meat,edamam,0.0183823529402941
meat,eggplant,0.0183823529402941
meat,miso soup,0.0183823529402941
meat,pasta,0.0183823529402941
meat,pea,0.0183823529402941
meat,ramen,0.0183823529402941
meat,spic,0.0183823529402941
meat,spinach,0.0183823529402941
meat,tofu ramen,0.0183823529402941
meat,utensil,0.0183823529402941
meat,vegetable broth,0.0183823529402941
meat,cak,0.0171568627442745
meat,dumpling,0.0171568627442745
meat,lettuc,0.0171568627442745
meat,potato,0.0171568627442745
meat,soda,0.0171568627442745
meat,water,0.0171568627442745
meat,broth,0.0159313725482549
meat,coffe,0.0159313725482549
meat,cooki,0.0159313725482549
meat,fruit,0.0159313725482549
meat,sauc,0.0159313725482549
meat,tea,0.0159313725482549
meat,tomato,0.0159313725482549
meat,vegetable tempura,0.0159313725482549
meat,carrot,0.0147058823522352
meat,chees,0.0147058823522352
meat,mushroom,0.0147058823522352
meat,onion,0.0147058823522352
meat,bread,0.0134803921562156
meat,egg,0.012254901960196
meat,salad,0.012254901960196
meat,soup,0.0073529411761176
meat,vegetabl,0.0049019607840784
meat,ric,0.0036764705880588
meat,noodl,0.0
restaurant,beer,0.8076923076923077
restaurant,wine,0.75
restaurant,cocktails,0.6153846153846154
restaurant,whiskey,0.346153846153846
restaurant,vodka,0.3076923076923077
restaurant,soda,0.28846153846153844
restaurant,tequila,0.2115384615384615
restaurant,water,0.173076923076923
restaurant,rum,0.1538461538461538
restaurant,gin,0.1153846153846153
restaurant,coke,0.0769230769230769
restaurant,juice,0.0769230769230769
restaurant,coffee,0.0576923076923076
restaurant,iced tea,0.0576923076923076
restaurant,liquor,0.0576923076923076
restaurant,tea,0.0576923076923076
restaurant,bourbon,0.0384615384615384
restaurant,brandy,0.0384615384615384
restaurant,champagne,0.0384615384615384
restaurant,hard seltzer,0.0384615384615384
restaurant,lemonade,0.0384615384615384
restaurant,margaritas,0.0384615384615384
restaurant,milk,0.0384615384615384
restaurant,scotch,0.0384615384615384
restaurant,shots,0.0384615384615384
restaurant,smoothie,0.0384615384615384
restaurant,wine coolers,0.0384615384615384
restaurant,pizza,0.0373303167411402
restaurant,hot dog,0.036199095021742
restaurant,entree,0.036199095020742
restaurant,desserts,0.031674208143149196
restaurant,soups,0.031674208143149196
restaurant,taco,0.031674208143149196
restaurant,hamburger,0.029411764704352802
restaurant,sandwich,0.0271493212655565
restaurant,pastas,0.027149321265556497
restaurant,steaks,0.0226244343879637
restaurant,burger,0.0203619909491673
restaurant,absinthe,0.0192307692307692
restaurant,baja fresh,0.0192307692307692
restaurant,cake,0.0192307692307692
restaurant,chicken,0.0192307692307692
restaurant,chocolate milk,0.0192307692307692
restaurant,cider,0.0192307692307692
restaurant,cognac,0.0192307692307692
restaurant,diet coke,0.0192307692307692
restaurant,donuts,0.0192307692307692
restaurant,high balls,0.0192307692307692
restaurant,hot tea,0.0192307692307692
restaurant,lager,0.0192307692307692
restaurant,orange soda,0.0192307692307692
restaurant,sangria,0.0192307692307692
restaurant,slushies,0.0192307692307692
restaurant,sparkling water,0.0192307692307692
restaurant,spirits,0.0192307692307692
restaurant,ahi tuna,0.018099547510371
restaurant,applesauce,0.018099547510371
restaurant,bacon,0.018099547510371
restaurant,bbq,0.018099547510371
restaurant,bee bim bop,0.018099547510371
restaurant,beef,0.018099547510371
restaurant,beef sliders,0.018099547510371
restaurant,biscuits,0.018099547510371
restaurant,bruschetta,0.018099547510371
restaurant,catfish,0.018099547510371
restaurant,cheesecake,0.018099547510371
restaurant,chicken fingers,0.018099547510371
restaurant,chicken or beef entrees,0.018099547510371
restaurant,chicken parmesan,0.018099547510371
restaurant,chicken strips,0.018099547510371
restaurant,chips,0.018099547510371
restaurant,cog au vin,0.018099547510371
restaurant,eggs,0.018099547510371
restaurant,enchiladas,0.018099547510371
restaurant,fajitas,0.018099547510371
restaurant,food,0.018099547510371
restaurant,fried chicken,0.018099547510371
restaurant,fried rice,0.018099547510371
restaurant,fried shrimp,0.018099547510371
restaurant,fruit,0.018099547510371
restaurant,fruit drinks,0.018099547510371
restaurant,galbi jjim,0.018099547510371
restaurant,macaroni,0.018099547510371
restaurant,meat,0.018099547510371
restaurant,mozzarella sticks,0.018099547510371
restaurant,nachos,0.018099547510371
restaurant,non-alcoholic beverages,0.018099547510371
restaurant,omelets,0.018099547510371
restaurant,pancakes,0.018099547510371
restaurant,panini,0.018099547510371
restaurant,pie and cake,0.018099547510371
restaurant,pineapple,0.018099547510371
restaurant,pork chops,0.018099547510371
restaurant,pork tenderloin,0.018099547510371
restaurant,pot roast,0.018099547510371
restaurant,rice,0.018099547510371
restaurant,root beer,0.018099547510371
restaurant,salmon,0.018099547510371
restaurant,shrimp,0.018099547510371
restaurant,sides,0.018099547510371
restaurant,stroganoff,0.018099547510371
restaurant,sushi,0.018099547510371
restaurant,takoyaki,0.018099547510371
restaurant,tenders,0.018099547510371
restaurant,tofu,0.018099547510371
restaurant,turkey,0.018099547510371
restaurant,veggie plates,0.018099547510371
restaurant,veggies,0.018099547510371
restaurant,vitamin water,0.018099547510371
restaurant,waffles,0.018099547510371
restaurant,breadsticks,0.0169683257909728
restaurant,cheese sticks,0.0169683257909728
restaurant,chicken tenders,0.0169683257909728
restaurant,chili,0.0169683257909728
restaurant,french fries,0.0169683257909728
restaurant,lobster,0.0169683257909728
restaurant,mashed potatoes,0.0169683257909728
restaurant,onion rings,0.0169683257909728
restaurant,pork,0.0169683257909728
restaurant,ribs,0.0169683257909728
restaurant,spaghetti,0.0169683257909728
restaurant,pie,0.0158371040715746
restaurant,appetizers,0.0147058823521764
restaurant,bread,0.0147058823521764
restaurant,ice cream,0.0135746606327782
restaurant,salads,0.0135746606327782
restaurant,fish,0.01244343891338
restaurant,wings,0.0113122171939819
restaurant,fries,0.0
salad,lettuce,0.75
salad,tomatoes,0.4615384615384615
salad,onions,0.423076923076923
salad,carrots,0.3653846153846153
salad,croutons,0.3269230769230767
salad,cucumbers,0.2884615384615384
salad,dressing,0.25
salad,tomato,0.2307692307692307
salad,cheese,0.1538461538461538
salad,olives,0.1538461538461538
salad,celery,0.1153846153846153
salad,salad dressing,0.1153846153846153
salad,spinach,0.1153846153846153
salad,cabbage,0.0769230769230769
salad,kale,0.0769230769230769
salad,peppers,0.0759109311731416
salad,arugula,0.0576923076923076
salad,broccoli,0.0576923076923076
salad,chicken salad,0.0576923076923076
salad,eggs,0.0576923076923076
salad,fruit salad,0.0576923076923076
salad,hot dog,0.0526315789446315
salad,apple,0.0384615384615384
salad,avacado,0.0384615384615384
salad,avocado,0.0384615384615384
salad,banana,0.0384615384615384
salad,beets,0.0384615384615384
salad,blue cheese,0.0384615384615384
salad,chef salad,0.0384615384615384
salad,chicken,0.0384615384615384
salad,fruit,0.0384615384615384
salad,garlic,0.0384615384615384
salad,iceberg,0.0384615384615384
salad,mushrooms,0.0384615384615384
salad,radishes,0.0384615384615384
salad,ranch,0.0384615384615384
salad,red onion,0.0384615384615384
salad,romaine,0.0384615384615384
salad,strawberries,0.0384615384615384
salad,vinegar,0.0384615384615384
salad,potatoes,0.037449392711603205
salad,newspaper,0.036437246961668
salad,cake,0.0354251012127327
salad,lottery ticket,0.0354251012127327
salad,soups,0.0354251012127327
salad,sandwich,0.0344129554637974
salad,meats,0.0334008097148623
salad,sodas,0.0202429149787043
salad,asparagus,0.0192307692307692
salad,bacon bits,0.0192307692307692
salad,bacon salad,0.0192307692307692
salad,bagged salads,0.0192307692307692
salad,bell peppers,0.0192307692307692
salad,bound salads,0.0192307692307692
salad,caesar salad,0.0192307692307692
salad,ceasor salad,0.0192307692307692
salad,cherry,0.0192307692307692
salad,cherry tomatoes,0.0192307692307692
salad,cobb salad,0.0192307692307692
salad,corn,0.0192307692307692
salad,croquets,0.0192307692307692
salad,cukes,0.0192307692307692
salad,desserts,0.0192307692307692
salad,dinner salads,0.0192307692307692
salad,eggplant,0.0192307692307692
salad,endive,0.0192307692307692
salad,grapes,0.0192307692307692
salad,grated cheese,0.0192307692307692
salad,greek salad,0.0192307692307692
salad,green onion,0.0192307692307692
salad,green peppers,0.0192307692307692
salad,green salads,0.0192307692307692
salad,ham,0.0192307692307692
salad,ham chunks,0.0192307692307692
salad,ham salad,0.0192307692307692
salad,house salad,0.0192307692307692
salad,italian salad dressing,0.0192307692307692
salad,lettice,0.0192307692307692
salad,light ranch,0.0192307692307692
salad,nut salad,0.0192307692307692
salad,nuts,0.0192307692307692
salad,oil,0.0192307692307692
salad,pasta,0.0192307692307692
salad,pepperoni,0.0192307692307692
salad,pickles,0.0192307692307692
salad,pineapple,0.0192307692307692
salad,pomegranate,0.0192307692307692
salad,ranch dressing,0.0192307692307692
salad,romaine lettuce,0.0192307692307692
salad,salad,0.0192307692307692
salad,salad greens,0.0192307692307692
salad,salmon,0.0192307692307692
salad,shredded cheese,0.0192307692307692
salad,thousand island,0.0192307692307692
salad,tuna salad,0.0192307692307692
salad,turkey salad,0.0192307692307692
salad,vegetables,0.0192307692307692
salad,veggie salad,0.0192307692307692
salad,walnuts,0.0192307692307692
salad,batteries,0.018218623480834
salad,bead,0.018218623480834
salad,beans,0.018218623480834
salad,bottled water,0.018218623480834
salad,boxed rice,0.018218623480834
salad,burgers,0.018218623480834
salad,burrito,0.018218623480834
salad,can vegs,0.018218623480834
salad,candy bars,0.018218623480834
salad,canned vegetables,0.018218623480834
salad,cereal,0.018218623480834
salad,chicken leg quarters (pre packaged from perdue),0.018218623480834
salad,chicken wings,0.018218623480834
salad,chips and snacks,0.018218623480834
salad,chips`,0.018218623480834
salad,corn dogs,0.018218623480834
salad,detergent,0.018218623480834
salad,fish,0.018218623480834
salad,frozen meals,0.018218623480834
salad,gasoline,0.018218623480834
salad,instant noodles,0.018218623480834
salad,ketchup,0.018218623480834
salad,lunch meat,0.018218623480834
salad,macaroni,0.018218623480834
salad,magazines,0.018218623480834
salad,mayo,0.018218623480834
salad,medicine,0.018218623480834
salad,milkshake,0.018218623480834
salad,muffins,0.018218623480834
salad,noodles,0.018218623480834
salad,orange,0.018218623480834
salad,orange juice,0.018218623480834
salad,oysters,0.018218623480834
salad,packaged food,0.018218623480834
salad,pancakes,0.018218623480834
salad,paper plates,0.018218623480834
salad,pet food,0.018218623480834
salad,pop,0.018218623480834
salad,popcorn,0.018218623480834
salad,poppers,0.018218623480834
salad,potato chips,0.018218623480834
salad,quinoa,0.018218623480834
salad,salt,0.018218623480834
salad,seafood,0.018218623480834
salad,sides,0.018218623480834
salad,slushee,0.018218623480834
salad,smoothies,0.018218623480834
salad,snacks,0.018218623480834
salad,soft drinks,0.018218623480834
salad,toilet paper,0.018218623480834
salad,union,0.018218623480834
salad,yogurt,0.018218623480834
salad,beef,0.0172064777318987
salad,canned food,0.0172064777318987
salad,canned goods,0.0172064777318987
salad,chocolate,0.0172064777318987
salad,cookies,0.0172064777318987
salad,frozen pizza,0.0172064777318987
salad,granola bars,0.0172064777318987
salad,hamburger,0.0172064777318987
salad,napkins,0.0172064777318987
salad,alcohol,0.0161943319829635
salad,beef jerky,0.0161943319829635
salad,coffee,0.0161943319829635
salad,crackers,0.0161943319829635
salad,donuts,0.0161943319829635
salad,drinks,0.0161943319829635
salad,energy drinks,0.0161943319829635
salad,gum,0.0161943319829635
salad,ice cream,0.0161943319829635
salad,jerky,0.0161943319829635
salad,pizza,0.0161943319829635
salad,pretzels,0.0161943319829635
salad,rice,0.0161943319829635
salad,wine,0.0161943319829635
salad,steak,0.0151821862340283
salad,liquor,0.0141700404850931
salad,water,0.0131578947361578
salad,beer,0.0070850202425465
salad,candy,0.0060728744936113
salad,cigarettes,0.0050607287446761
salad,milk,0.0010121457489352
salad,bread,0.0
science,chemistry,0.6346153846153846
science,physics,0.6153846153846153
science,biology,0.5769230769230769
science,astronomy,0.3269230769230769
science,geology,0.2692307692307692
science,psychology,0.1538461538461538
science,anatomy,0.1346153846153846
science,earth science,0.1346153846153846
science,zoology,0.1346153846153846
science,botany,0.1153846153846153
science,encyclopedia,0.0769230769230768
science,astrology,0.0576923076923076
science,engineering,0.0576923076923076
science,medicine,0.0576923076923076
science,meteorology,0.0576923076923076
science,space,0.0576923076923076
science,archaeology,0.0384615384615384
science,astrophysics,0.0384615384615384
science,books,0.0384615384615384
science,ecology,0.0384615384615384
science,math,0.0384615384615384
science,mechanics,0.0384615384615384
science,nature,0.0384615384615384
science,physical science,0.0384615384615384
science,science for dummies,0.0384615384615384
science,science magazines,0.0384615384615384
science,sociology,0.0384615384615384
science,newspaper,0.0377747252737609
science,comic,0.0370879120859834
science,biography,0.0364010988992059
science,foreign languages,0.0364010988992059
science,aerobics,0.0192307692307692
science,african animals,0.0192307692307692
science,algebra,0.0192307692307692
science,animal biology,0.0192307692307692
science,animal books,0.0192307692307692
science,animals,0.0192307692307692
science,anthropology,0.0192307692307692
science,articles,0.0192307692307692
science,astrologist,0.0192307692307692
science,basic science,0.0192307692307692
science,biochemistry,0.0192307692307692
science,biophysical chemisty,0.0192307692307692
science,blade,0.0192307692307692
science,book by acclaimed scientists,0.0192307692307692
science,books for science,0.0192307692307692
science,botanist,0.0192307692307692
science,calculus,0.0192307692307692
science,cancer research,0.0192307692307692
science,cloning,0.0192307692307692
science,combinatorics,0.0192307692307692
science,computer programming,0.0192307692307692
science,computer science,0.0192307692307692
science,day science,0.0192307692307692
science,displays of moon rocks,0.0192307692307692
science,earth,0.0192307692307692
science,economics,0.0192307692307692
science,english,0.0192307692307692
science,environmental science,0.0192307692307692
science,epidimeologist,0.0192307692307692
science,evolution,0.0192307692307692
science,favorite science book,0.0192307692307692
science,flight,0.0192307692307692
science,food science,0.0192307692307692
science,genetic makeup,0.0192307692307692
science,genetics,0.0192307692307692
science,geography,0.0192307692307692
science,global warming,0.0192307692307692
science,government,0.0192307692307692
science,gravity,0.0192307692307692
science,guest lecturers about physics,0.0192307692307692
science,health,0.0192307692307692
science,history,0.0192307692307692
science,how to be scientist,0.0192307692307692
science,hygiene,0.0192307692307692
science,isaac newton's theory of gravity,0.0192307692307692
science,law,0.0192307692307692
science,life science,0.0192307692307692
science,lots of science books,0.0192307692307692
science,machines,0.0192307692307692
science,magazines,0.0192307692307692
science,magnet,0.0192307692307692
science,marine biology,0.0192307692307692
science,medical,0.0192307692307692
science,medical books,0.0192307692307692
science,moon science,0.0192307692307692
science,natural science,0.0192307692307692
science,natural world,0.0192307692307692
science,night science,0.0192307692307692
science,nutrition,0.0192307692307692
science,oceanography,0.0192307692307692
science,organic science,0.0192307692307692
science,periodic table of elements,0.0192307692307692
science,periodicals,0.0192307692307692
science,physiology,0.0192307692307692
science,pin,0.0192307692307692
science,planet science,0.0192307692307692
science,planets,0.0192307692307692
science,plant biology,0.0192307692307692
science,plenty of options,0.0192307692307692
science,prehistoric animals,0.0192307692307692
science,reptiles,0.0192307692307692
science,research science,0.0192307692307692
science,robots,0.0192307692307692
science,science 101,0.0192307692307692
science,science digest,0.0192307692307692
science,science history,0.0192307692307692
science,science set,0.0192307692307692
science,science tv shows,0.0192307692307692
science,science websites,0.0192307692307692
science,sea creatures,0.0192307692307692
science,space and earth,0.0192307692307692
science,space science,0.0192307692307692
science,space travel,0.0192307692307692
science,stuff matters,0.0192307692307692
science,technology,0.0192307692307692
science,textbooks,0.0192307692307692
science,the environment,0.0192307692307692
science,the mad science book,0.0192307692307692
science,the mitochondria and you,0.0192307692307692
science,theoretical,0.0192307692307692
science,tools,0.0192307692307692
science,trigonometry,0.0192307692307692
science,videos,0.0192307692307692
science,videos about science,0.0192307692307692
science,volcanoes,0.0192307692307692
science,weather,0.0192307692307692
science,weather books,0.0192307692307692
science,whole section of science books,0.0192307692307692
science,yoga exercises,0.0192307692307692
science,american literature,0.0185439560429917
science,ancient civilizations,0.0185439560429917
science,art books,0.0185439560429917
science,art/painting,0.0185439560429917
science,business,0.0185439560429917
science,business management,0.0185439560429917
science,children's,0.0185439560429917
science,children's books,0.0185439560429917
science,cinematography,0.0185439560429917
science,classic literature,0.0185439560429917
science,cookbooks,0.0185439560429917
science,crafting,0.0185439560429917
science,design,0.0185439560429917
science,dinosaurs,0.0185439560429917
science,drawing books,0.0185439560429917
science,dressmaking,0.0185439560429917
science,english literature,0.0185439560429917
science,fantasy books,0.0185439560429917
science,fashion,0.0185439560429917
science,fashion magazines,0.0185439560429917
science,fiction books,0.0185439560429917
science,game,0.0185439560429917
science,gardening,0.0185439560429917
science,gender studies,0.0185439560429917
science,grammar,0.0185439560429917
science,graphic novels,0.0185439560429917
science,historical novels,0.0185439560429917
science,history books,0.0185439560429917
science,home economics books,0.0185439560429917
science,language arts,0.0185439560429917
science,latin,0.0185439560429917
science,linear algebra,0.0185439560429917
science,manga,0.0185439560429917
science,maps,0.0185439560429917
science,math books,0.0185439560429917
science,medieval literature,0.0185439560429917
science,modern art,0.0185439560429917
science,movies,0.0185439560429917
science,music history,0.0185439560429917
science,music theory,0.0185439560429917
science,mystery books,0.0185439560429917
science,mystery novels,0.0185439560429917
science,mythology,0.0185439560429917
science,novels,0.0185439560429917
science,painting,0.0185439560429917
science,performing arts,0.0185439560429917
science,physical education,0.0185439560429917
science,political science,0.0185439560429917
science,politics,0.0185439560429917
science,property law,0.0185439560429917
science,romance,0.0185439560429917
science,romance books,0.0185439560429917
science,russian language,0.0185439560429917
science,science fiction,0.0185439560429917
science,sewing,0.0185439560429917
science,spanish language,0.0185439560429917
science,spelling,0.0185439560429917
science,story,0.0185439560429917
science,survival,0.0185439560429917
science,travel,0.0185439560429917
science,women's studies,0.0185439560429917
science,world literature,0.0185439560429917
science,american history,0.0178571428562142
science,art history,0.0178571428562142
science,civics,0.0178571428562142
science,fiction,0.0178571428562142
science,finance,0.0178571428562142
science,mystery,0.0178571428562142
science,poetry,0.0178571428562142
science,statistics,0.0178571428562142
science,writing,0.0178571428562142
science,accounting,0.0171703296694368
