context,query,trigger,empirical_probability,log_likelihoods,excluded_items,alternative_structure
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,pretzel stand,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,coffee shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,electronics store,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,burger joint,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,burger joint,gift shop,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,coffee shop,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,grocery store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,grocery store,pretzel stand,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mall,gift shop,electronics store,,,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mask,wallet,candy,0.186,-0.20579491297959668,"{'electronics store', 'coffee shop', 'pretzel stand', 'burger joint', 'grocery store', 'gift shop'}",ordering
mask,handkerchief,wallet,0.004,-0.004008021397538822,,ordering
mask,napkins,wallet,,,{'napkins'},ordering
mask,napkins,wallet,,,{'napkins'},ordering
mask,gloves,wallet,0.962,-3.2701691192557503,{'napkins'},ordering
mask,gloves,candy,0.852,-1.910543005218022,,ordering
mask,handkerchief,bandana,,,{'bandana'},ordering
mask,handkerchief,bandana,,,{'bandana'},ordering
mask,bandana,wallet,,,{'bandana'},ordering
mask,napkins,candy,,,"{'bandana', 'napkins'}",ordering
mask,handkerchief,bandana,,,"{'bandana', 'napkins'}",ordering
mask,handkerchief,gloves,0.0,0.0,"{'bandana', 'napkins'}",ordering
mask,gloves,candy,0.852,-1.910543005218022,,ordering
mask,candy,wallet,0.814,-1.6820086052689356,,ordering
mask,wallet,napkins,,,{'napkins'},ordering
mask,handkerchief,gloves,0.0,-23.025850929940457,{'napkins'},ordering
mask,bandana,gloves,,,{'bandana'},ordering
mask,candy,handkerchief,1.0,-23.025850929940457,{'bandana'},ordering
mask,wallet,handkerchief,0.996,-5.521460917862245,,ordering
mask,wallet,gloves,0.038,-0.038740828316430595,,ordering
mask,handkerchief,wallet,0.004,-5.521460917862246,,ordering
mask,napkins,gloves,,,{'napkins'},ordering
mask,handkerchief,bandana,,,"{'bandana', 'napkins'}",ordering
mask,candy,bandana,,,"{'bandana', 'napkins'}",ordering
mask,gloves,candy,0.852,-1.910543005218022,"{'bandana', 'napkins'}",ordering
mask,bandana,candy,,,{'bandana'},ordering
mask,candy,napkins,,,"{'bandana', 'napkins'}",ordering
mask,gloves,wallet,0.962,-0.038740828316430595,"{'bandana', 'napkins'}",ordering
mask,napkins,gloves,,,{'napkins'},ordering
mask,gloves,candy,0.852,-1.910543005218022,{'napkins'},ordering
mask,gloves,candy,0.852,-1.910543005218022,,ordering
mask,bandana,gloves,,,{'bandana'},ordering
mask,napkins,wallet,,,"{'bandana', 'napkins'}",ordering
mask,napkins,handkerchief,,,"{'bandana', 'napkins'}",ordering
mask,gloves,candy,0.852,-0.16016875215282134,"{'bandana', 'napkins'}",ordering
mask,wallet,bandana,,,{'bandana'},ordering
mask,napkins,handkerchief,,,"{'bandana', 'napkins'}",ordering
mask,wallet,handkerchief,0.996,-5.521460917862245,"{'bandana', 'napkins'}",ordering
mask,gloves,candy,0.852,-1.910543005218022,,ordering
mask,gloves,handkerchief,1.0,-23.025850929940457,,ordering
mask,wallet,candy,0.186,-0.20579491297959668,,ordering
mask,napkins,bandana,,,{'napkins'},ordering
mask,wallet,candy,0.186,-0.20579491297959668,{'napkins'},ordering
mask,napkins,handkerchief,,,{'napkins'},ordering
mask,bandana,candy,,,"{'bandana', 'napkins'}",ordering
mask,candy,napkins,,,"{'bandana', 'napkins'}",ordering
mask,wallet,candy,0.186,-0.20579491297959668,"{'bandana', 'napkins'}",ordering
mask,napkins,handkerchief,,,{'napkins'},ordering
mask,candy,bandana,,,"{'bandana', 'napkins'}",ordering
mask,gloves,candy,0.852,-1.910543005218022,"{'bandana', 'napkins'}",ordering
mask,gloves,wallet,0.962,-0.038740828316430595,,ordering
mask,bandana,handkerchief,,,{'bandana'},ordering
mask,candy,bandana,,,{'bandana'},ordering
mask,candy,bandana,,,{'bandana'},ordering
mask,gloves,napkins,,,"{'bandana', 'napkins'}",ordering
mask,gloves,wallet,0.962,-0.038740828316430595,"{'bandana', 'napkins'}",ordering
mask,wallet,candy,0.186,-0.20579491297959668,,ordering
mask,napkins,wallet,,,{'napkins'},ordering
mask,wallet,candy,0.186,-0.20579491297959668,{'napkins'},ordering
mask,gloves,wallet,0.962,-0.038740828316430595,,ordering
mask,napkins,bandana,,,{'napkins'},ordering
mask,wallet,candy,0.186,-0.20579491297959668,{'napkins'},ordering
mask,wallet,bandana,,,{'bandana'},ordering
mask,wallet,gloves,0.038,-0.038740828316430595,{'bandana'},ordering
mask,wallet,gloves,0.038,-0.038740828316430595,,ordering
mask,handkerchief,gloves,0.0,-23.025850929940457,,ordering
mask,handkerchief,wallet,0.004,-0.004008021397538822,,ordering
mask,handkerchief,bandana,,,{'bandana'},ordering
mask,napkins,bandana,,,"{'bandana', 'napkins'}",ordering
mask,candy,handkerchief,1.0,-23.025850929940457,"{'bandana', 'napkins'}",ordering
mask,gloves,candy,0.852,-1.910543005218022,,ordering
mask,gloves,candy,0.852,-1.910543005218022,,ordering
mask,napkins,bandana,,,{'napkins'},ordering
mask,bandana,wallet,,,"{'bandana', 'napkins'}",ordering
mask,candy,handkerchief,1.0,-23.025850929940457,"{'bandana', 'napkins'}",ordering
mask,wallet,candy,0.186,-0.20579491297959668,,ordering
