context,query,trigger,empirical_probability,log_likelihoods,excluded_items,alternative_structure
mall,electronics store,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,pretzel stand,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,coffee shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,electronics store,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,burger joint,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,burger joint,gift shop,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,coffee shop,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,grocery store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,grocery store,pretzel stand,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mall,gift shop,electronics store,,,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mask,wallet,candy,0.190684,-0.2115658325041547,"{'gift shop', 'pretzel stand', 'burger joint', 'grocery store', 'coffee shop', 'electronics store'}",conjunction
mask,handkerchief,wallet,0.002517,-0.002520172969861681,,conjunction
mask,napkins,wallet,,,{'napkins'},conjunction
mask,napkins,wallet,,,{'napkins'},conjunction
mask,gloves,wallet,0.976023,-3.7306602414625023,{'napkins'},conjunction
mask,gloves,candy,0.864135,-1.9960935333052774,,conjunction
mask,handkerchief,bandana,,,{'bandana'},conjunction
mask,handkerchief,bandana,,,{'bandana'},conjunction
mask,bandana,wallet,,,{'bandana'},conjunction
mask,napkins,candy,,,"{'napkins', 'bandana'}",conjunction
mask,handkerchief,bandana,,,"{'napkins', 'bandana'}",conjunction
mask,handkerchief,gloves,0.0,0.0,"{'napkins', 'bandana'}",conjunction
mask,gloves,candy,0.864135,-1.9960935333052774,,conjunction
mask,candy,wallet,0.803772,-1.6284780305143363,,conjunction
mask,wallet,napkins,,,{'napkins'},conjunction
mask,handkerchief,gloves,0.0,-23.025850929940457,{'napkins'},conjunction
mask,bandana,gloves,,,{'bandana'},conjunction
mask,candy,handkerchief,0.996,-5.521460917862245,{'bandana'},conjunction
mask,wallet,handkerchief,0.985036,-4.202107962496239,,conjunction
mask,wallet,gloves,0.022723999999999998,-0.022986169393096747,,conjunction
mask,handkerchief,wallet,0.002517,-5.984687562828958,,conjunction
mask,napkins,gloves,,,{'napkins'},conjunction
mask,handkerchief,bandana,,,"{'napkins', 'bandana'}",conjunction
mask,candy,bandana,,,"{'napkins', 'bandana'}",conjunction
mask,gloves,candy,0.864135,-1.9960935333052774,"{'napkins', 'bandana'}",conjunction
mask,bandana,candy,,,{'bandana'},conjunction
mask,candy,napkins,,,"{'napkins', 'bandana'}",conjunction
mask,gloves,wallet,0.976023,-0.02426912727293787,"{'napkins', 'bandana'}",conjunction
mask,napkins,gloves,,,{'napkins'},conjunction
mask,gloves,candy,0.864135,-1.9960935333052774,{'napkins'},conjunction
mask,gloves,candy,0.864135,-1.9960935333052774,,conjunction
mask,bandana,gloves,,,{'bandana'},conjunction
mask,napkins,wallet,,,"{'napkins', 'bandana'}",conjunction
mask,napkins,handkerchief,,,"{'napkins', 'bandana'}",conjunction
mask,gloves,candy,0.864135,-0.14602627238384128,"{'napkins', 'bandana'}",conjunction
mask,wallet,bandana,,,{'bandana'},conjunction
mask,napkins,handkerchief,,,"{'napkins', 'bandana'}",conjunction
mask,wallet,handkerchief,0.985036,-4.202107962496239,"{'napkins', 'bandana'}",conjunction
mask,gloves,candy,0.864135,-1.9960935333052774,,conjunction
mask,gloves,handkerchief,0.999,-6.907755278982136,,conjunction
mask,wallet,candy,0.190684,-0.2115658325041547,,conjunction
mask,napkins,bandana,,,{'napkins'},conjunction
mask,wallet,candy,0.190684,-0.2115658325041547,{'napkins'},conjunction
mask,napkins,handkerchief,,,{'napkins'},conjunction
mask,bandana,candy,,,"{'napkins', 'bandana'}",conjunction
mask,candy,napkins,,,"{'napkins', 'bandana'}",conjunction
mask,wallet,candy,0.190684,-0.2115658325041547,"{'napkins', 'bandana'}",conjunction
mask,napkins,handkerchief,,,{'napkins'},conjunction
mask,candy,bandana,,,"{'napkins', 'bandana'}",conjunction
mask,gloves,candy,0.864135,-1.9960935333052774,"{'napkins', 'bandana'}",conjunction
mask,gloves,wallet,0.976023,-0.02426912727293787,,conjunction
mask,bandana,handkerchief,,,{'bandana'},conjunction
mask,candy,bandana,,,{'bandana'},conjunction
mask,candy,bandana,,,{'bandana'},conjunction
mask,gloves,napkins,,,"{'napkins', 'bandana'}",conjunction
mask,gloves,wallet,0.976023,-0.02426912727293787,"{'napkins', 'bandana'}",conjunction
mask,wallet,candy,0.190684,-0.2115658325041547,,conjunction
mask,napkins,wallet,,,{'napkins'},conjunction
mask,wallet,candy,0.190684,-0.2115658325041547,{'napkins'},conjunction
mask,gloves,wallet,0.976023,-0.02426912727293787,,conjunction
mask,napkins,bandana,,,{'napkins'},conjunction
mask,wallet,candy,0.190684,-0.2115658325041547,{'napkins'},conjunction
mask,wallet,bandana,,,{'bandana'},conjunction
mask,wallet,gloves,0.022723999999999998,-0.022986169393096747,{'bandana'},conjunction
mask,wallet,gloves,0.022723999999999998,-0.022986169393096747,,conjunction
mask,handkerchief,gloves,0.0,-23.025850929940457,,conjunction
mask,handkerchief,wallet,0.002517,-0.002520172969861681,,conjunction
mask,handkerchief,bandana,,,{'bandana'},conjunction
mask,napkins,bandana,,,"{'napkins', 'bandana'}",conjunction
mask,candy,handkerchief,0.996,-5.521460917862245,"{'napkins', 'bandana'}",conjunction
mask,gloves,candy,0.864135,-1.9960935333052774,,conjunction
mask,gloves,candy,0.864135,-1.9960935333052774,,conjunction
mask,napkins,bandana,,,{'napkins'},conjunction
mask,bandana,wallet,,,"{'napkins', 'bandana'}",conjunction
mask,candy,handkerchief,0.996,-5.521460917862245,"{'napkins', 'bandana'}",conjunction
mask,wallet,candy,0.190684,-0.2115658325041547,,conjunction
mask,candy,wallet,0.803772,-1.6284780305143363,,conjunction
mask,gloves,wallet,0.976023,-0.02426912727293787,,conjunction
mask,wallet,candy,0.190684,-0.2115658325041547,,conjunction
mask,handkerchief,bandana,,,{'bandana'},conjunction
mask,handkerchief,bandana,,,{'bandana'},conjunction
mask,gloves,wallet,0.976023,-0.02426912727293787,{'bandana'},conjunction
mask,napkins,bandana,,,{'napkins'},conjunction
mask,gloves,napkins,,,{'napkins'},conjunction
mask,wallet,napkins,,,{'napkins'},conjunction
mask,gloves,wallet,0.976023,-0.02426912727293787,{'napkins'},conjunction
mask,bandana,candy,,,{'bandana'},conjunction
mask,handkerchief,bandana,,,{'bandana'},conjunction
mask,napkins,handkerchief,,,"{'napkins', 'bandana'}",conjunction
mask,wallet,candy,0.190684,-0.2115658325041547,"{'napkins', 'bandana'}",conjunction
mask,wallet,bandana,,,{'bandana'},conjunction
mask,gloves,wallet,0.976023,-3.7306602414625023,{'bandana'},conjunction
mask,gloves,wallet,0.976023,-0.02426912727293787,,conjunction
