context,query,trigger,empirical_probability,log_likelihoods,excluded_items,alternative_structure
mall,electronics store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,burger joint,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,burger joint,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,burger joint,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,burger joint,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,burger joint,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,burger joint,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,burger joint,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,pretzel stand,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,coffee shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,burger joint,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,electronics store,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,burger joint,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,burger joint,gift shop,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,coffee shop,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,grocery store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,grocery store,pretzel stand,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mall,gift shop,electronics store,,,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mask,wallet,candy,0.992,-4.828313737302301,"{'electronics store', 'gift shop', 'grocery store', 'coffee shop', 'burger joint', 'pretzel stand'}",set
mask,handkerchief,wallet,0.826,-1.7486999797676077,,set
mask,napkins,wallet,,,{'napkins'},set
mask,napkins,wallet,,,{'napkins'},set
mask,gloves,wallet,1.0,-23.025850929940457,{'napkins'},set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,handkerchief,bandana,0.826,-0.19116050546115904,,set
mask,handkerchief,bandana,0.826,-1.7486999797676077,,set
mask,bandana,wallet,,,{'bandana'},set
mask,napkins,candy,,,"{'napkins', 'bandana'}",set
mask,handkerchief,bandana,0.826,-1.7486999797676077,"{'napkins', 'bandana'}",set
mask,handkerchief,gloves,0.826,-1.7486999797676077,,set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,candy,wallet,0.996,-5.521460917862245,,set
mask,wallet,napkins,0.992,-4.828313737302301,,set
mask,handkerchief,gloves,0.826,-0.19116050546115904,,set
mask,bandana,gloves,,,{'bandana'},set
mask,candy,handkerchief,0.996,-5.521460917862245,{'bandana'},set
mask,wallet,handkerchief,0.992,-4.828313737302301,,set
mask,wallet,gloves,0.992,-4.828313737302301,,set
mask,handkerchief,wallet,0.826,-0.19116050546115904,,set
mask,napkins,gloves,,,{'napkins'},set
mask,handkerchief,bandana,0.826,-0.19116050546115904,{'napkins'},set
mask,candy,bandana,0.996,-5.521460917862245,,set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,bandana,candy,,,{'bandana'},set
mask,candy,napkins,0.996,-5.521460917862245,{'bandana'},set
mask,gloves,wallet,1.0,0.0,,set
mask,napkins,gloves,,,{'napkins'},set
mask,gloves,candy,1.0,-23.025850929940457,{'napkins'},set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,bandana,gloves,,,{'bandana'},set
mask,napkins,wallet,,,"{'napkins', 'bandana'}",set
mask,napkins,handkerchief,,,"{'napkins', 'bandana'}",set
mask,gloves,candy,1.0,0.0,"{'napkins', 'bandana'}",set
mask,wallet,bandana,0.992,-0.008032171697264267,,set
mask,napkins,handkerchief,,,{'napkins'},set
mask,wallet,handkerchief,0.992,-4.828313737302301,{'napkins'},set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,gloves,handkerchief,1.0,-23.025850929940457,,set
mask,wallet,candy,0.992,-4.828313737302301,,set
mask,napkins,bandana,,,{'napkins'},set
mask,wallet,candy,0.992,-4.828313737302301,{'napkins'},set
mask,napkins,handkerchief,,,{'napkins'},set
mask,bandana,candy,,,"{'napkins', 'bandana'}",set
mask,candy,napkins,0.996,-5.521460917862245,"{'napkins', 'bandana'}",set
mask,wallet,candy,0.992,-4.828313737302301,,set
mask,napkins,handkerchief,,,{'napkins'},set
mask,candy,bandana,0.996,-5.521460917862245,{'napkins'},set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,gloves,wallet,1.0,0.0,,set
mask,bandana,handkerchief,,,{'bandana'},set
mask,candy,bandana,0.996,-5.521460917862245,{'bandana'},set
mask,candy,bandana,0.996,-5.521460917862245,,set
mask,gloves,napkins,1.0,-23.025850929940457,,set
mask,gloves,wallet,1.0,0.0,,set
mask,wallet,candy,0.992,-4.828313737302301,,set
mask,napkins,wallet,,,{'napkins'},set
mask,wallet,candy,0.992,-4.828313737302301,{'napkins'},set
mask,gloves,wallet,1.0,0.0,,set
mask,napkins,bandana,,,{'napkins'},set
mask,wallet,candy,0.992,-4.828313737302301,{'napkins'},set
mask,wallet,bandana,0.992,-4.828313737302301,,set
mask,wallet,gloves,0.992,-4.828313737302301,,set
mask,wallet,gloves,0.992,-4.828313737302301,,set
mask,handkerchief,gloves,0.826,-0.19116050546115904,,set
mask,handkerchief,wallet,0.826,-1.7486999797676077,,set
mask,handkerchief,bandana,0.826,-1.7486999797676077,,set
mask,napkins,bandana,,,{'napkins'},set
mask,candy,handkerchief,0.996,-5.521460917862245,{'napkins'},set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,napkins,bandana,,,{'napkins'},set
mask,bandana,wallet,,,"{'napkins', 'bandana'}",set
mask,candy,handkerchief,0.996,-5.521460917862245,"{'napkins', 'bandana'}",set
mask,wallet,candy,0.992,-4.828313737302301,,set
mask,candy,wallet,0.996,-5.521460917862245,,set
mask,gloves,wallet,1.0,0.0,,set
mask,wallet,candy,0.992,-4.828313737302301,,set
mask,handkerchief,bandana,0.826,-0.19116050546115904,,set
mask,handkerchief,bandana,0.826,-0.19116050546115904,,set
mask,gloves,wallet,1.0,0.0,,set
mask,napkins,bandana,,,{'napkins'},set
mask,gloves,napkins,1.0,-23.025850929940457,{'napkins'},set
mask,wallet,napkins,0.992,-4.828313737302301,,set
mask,gloves,wallet,1.0,0.0,,set
mask,bandana,candy,,,{'bandana'},set
mask,handkerchief,bandana,0.826,-1.7486999797676077,{'bandana'},set
mask,napkins,handkerchief,,,{'napkins'},set
mask,wallet,candy,0.992,-4.828313737302301,{'napkins'},set
mask,wallet,bandana,0.992,-0.008032171697264267,,set
mask,gloves,wallet,1.0,-23.025850929940457,,set
mask,gloves,wallet,1.0,0.0,,set
mask,candy,gloves,0.996,-5.521460917862245,,set
mask,gloves,handkerchief,1.0,0.0,,set
mask,candy,gloves,0.996,-5.521460917862245,,set
mask,gloves,wallet,1.0,0.0,,set
mask,napkins,gloves,,,{'napkins'},set
mask,handkerchief,napkins,0.826,-0.19116050546115904,{'napkins'},set
mask,bandana,candy,,,{'bandana'},set
mask,candy,wallet,0.996,-5.521460917862245,{'bandana'},set
mask,napkins,handkerchief,,,{'napkins'},set
mask,candy,gloves,0.996,-5.521460917862245,{'napkins'},set
mask,wallet,candy,0.992,-0.008032171697264267,,set
mask,napkins,bandana,,,{'napkins'},set
mask,napkins,bandana,,,{'napkins'},set
mask,napkins,handkerchief,,,{'napkins'},set
mask,wallet,handkerchief,0.992,-4.828313737302301,{'napkins'},set
mask,napkins,wallet,,,{'napkins'},set
mask,napkins,handkerchief,,,{'napkins'},set
mask,bandana,wallet,,,"{'napkins', 'bandana'}",set
mask,bandana,napkins,,,"{'napkins', 'bandana'}",set
mask,wallet,handkerchief,0.992,-4.828313737302301,"{'napkins', 'bandana'}",set
mask,bandana,wallet,,,{'bandana'},set
mask,candy,napkins,0.996,-0.004008021397538822,{'bandana'},set
mask,napkins,candy,,,{'napkins'},set
mask,wallet,candy,0.992,-4.828313737302301,{'napkins'},set
mask,wallet,handkerchief,0.992,-4.828313737302301,,set
mask,candy,handkerchief,0.996,-5.521460917862245,,set
mask,napkins,handkerchief,,,{'napkins'},set
mask,wallet,candy,0.992,-4.828313737302301,{'napkins'},set
mask,napkins,bandana,,,{'napkins'},set
mask,candy,gloves,0.996,-5.521460917862245,{'napkins'},set
mask,napkins,handkerchief,,,{'napkins'},set
mask,wallet,candy,0.992,-4.828313737302301,{'napkins'},set
mask,wallet,candy,0.992,-4.828313737302301,,set
mask,candy,handkerchief,0.996,-5.521460917862245,,set
mask,candy,gloves,0.996,-0.004008021397538822,,set
mask,napkins,bandana,,,{'napkins'},set
mask,gloves,wallet,1.0,-23.025850929940457,{'napkins'},set
mask,gloves,wallet,1.0,-23.025850929940457,,set
mask,handkerchief,wallet,0.826,-0.19116050546115904,,set
mask,gloves,wallet,1.0,0.0,,set
mask,candy,napkins,0.996,-5.521460917862245,,set
mask,handkerchief,napkins,0.826,-0.19116050546115904,,set
mask,handkerchief,gloves,0.826,-1.7486999797676077,,set
mask,napkins,handkerchief,,,{'napkins'},set
mask,bandana,napkins,,,"{'napkins', 'bandana'}",set
mask,gloves,bandana,1.0,0.0,"{'napkins', 'bandana'}",set
mask,handkerchief,bandana,0.826,-1.7486999797676077,,set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,bandana,handkerchief,,,{'bandana'},set
mask,wallet,napkins,0.992,-4.828313737302301,{'bandana'},set
mask,handkerchief,napkins,0.826,-0.19116050546115904,,set
mask,handkerchief,wallet,0.826,-0.19116050546115904,,set
mask,napkins,gloves,,,{'napkins'},set
mask,gloves,candy,1.0,-23.025850929940457,{'napkins'},set
mask,bandana,gloves,,,{'bandana'},set
mask,candy,napkins,0.996,-5.521460917862245,{'bandana'},set
mask,candy,wallet,0.996,-0.004008021397538822,,set
mask,napkins,handkerchief,,,{'napkins'},set
mask,wallet,candy,0.992,-0.008032171697264267,{'napkins'},set
mask,gloves,wallet,1.0,-23.025850929940457,,set
mask,handkerchief,bandana,0.826,-0.19116050546115904,,set
mask,napkins,bandana,,,{'napkins'},set
mask,bandana,napkins,,,"{'napkins', 'bandana'}",set
mask,gloves,candy,1.0,-23.025850929940457,"{'napkins', 'bandana'}",set
mask,gloves,handkerchief,1.0,-23.025850929940457,,set
mask,gloves,wallet,1.0,-23.025850929940457,,set
mask,handkerchief,bandana,0.826,-0.19116050546115904,,set
mask,gloves,handkerchief,1.0,0.0,,set
mask,handkerchief,napkins,0.826,-1.7486999797676077,,set
mask,gloves,handkerchief,1.0,-23.025850929940457,,set
mask,napkins,handkerchief,,,{'napkins'},set
mask,gloves,bandana,1.0,-23.025850929940457,{'napkins'},set
mask,handkerchief,candy,0.826,-0.19116050546115904,,set
mask,wallet,napkins,0.992,-4.828313737302301,,set
mask,handkerchief,candy,0.826,-1.7486999797676077,,set
mask,handkerchief,napkins,0.826,-1.7486999797676077,,set
mask,gloves,napkins,1.0,-23.025850929940457,,set
mask,gloves,napkins,1.0,0.0,,set
mask,bandana,wallet,,,{'bandana'},set
mask,napkins,handkerchief,,,"{'napkins', 'bandana'}",set
mask,wallet,bandana,0.992,-4.828313737302301,"{'napkins', 'bandana'}",set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,handkerchief,bandana,0.826,-0.19116050546115904,,set
mask,napkins,handkerchief,,,{'napkins'},set
mask,bandana,gloves,,,"{'napkins', 'bandana'}",set
mask,napkins,handkerchief,,,"{'napkins', 'bandana'}",set
mask,handkerchief,gloves,0.826,-1.7486999797676077,"{'napkins', 'bandana'}",set
mask,wallet,candy,0.992,-0.008032171697264267,,set
mask,bandana,handkerchief,,,{'bandana'},set
mask,handkerchief,candy,0.826,-0.19116050546115904,{'bandana'},set
mask,candy,handkerchief,0.996,-5.521460917862245,,set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,napkins,wallet,,,{'napkins'},set
mask,wallet,candy,0.992,-4.828313737302301,{'napkins'},set
mask,gloves,wallet,1.0,0.0,,set
mask,gloves,candy,1.0,-23.025850929940457,,set
mask,gloves,wallet,1.0,-23.025850929940457,,set
mask,handkerchief,candy,0.826,-0.19116050546115904,,set
mask,wallet,candy,0.992,-0.008032171697264267,,set
mask,bandana,gloves,,,{'bandana'},set
mask,gloves,napkins,1.0,-23.025850929940457,{'bandana'},set
mask,napkins,handkerchief,,,{'napkins'},set
mask,bandana,candy,,,"{'napkins', 'bandana'}",set
mask,napkins,bandana,,,"{'napkins', 'bandana'}",set
mask,napkins,bandana,,,"{'napkins', 'bandana'}",set
mask,napkins,handkerchief,,,"{'napkins', 'bandana'}",set
mask,bandana,gloves,,,"{'napkins', 'bandana'}",set
mask,napkins,candy,,,"{'napkins', 'bandana'}",set
mask,handkerchief,candy,0.826,-1.7486999797676077,"{'napkins', 'bandana'}",set
mask,wallet,bandana,0.992,-4.828313737302301,,set
mask,napkins,handkerchief,,,{'napkins'},set
mask,handkerchief,bandana,0.826,-0.19116050546115904,{'napkins'},set
mask,bandana,napkins,,,{'bandana'},set
mask,candy,wallet,0.996,-5.521460917862245,{'bandana'},set
mask,napkins,handkerchief,,,{'napkins'},set
mask,wallet,candy,0.992,-4.828313737302301,{'napkins'},set
mask,handkerchief,candy,0.826,-0.19116050546115904,,set
mask,napkins,candy,,,{'napkins'},set
mask,gloves,wallet,1.0,0.0,{'napkins'},set
mask,bandana,napkins,,,{'bandana'},set
