NextWordPredictionModelRaw,NextWordPredictionModel,AlternativeStructure,context,trigger,query,model_negation_probability,observed_rows,observed_boundaries,human_negation_probability,human_trial_count
frequency,Frequency,ordering,salad,meat,lettuce,0.074731794101546,198,33,1.0,6
frequency,Frequency,ordering,salad,meat,tuna,0.0633766389125496,99,33,0.3333333333333333,3
frequency,Frequency,ordering,salad,tuna,chips,0.7419695161402851,165,33,0.0,5
frequency,Frequency,ordering,salad,tuna,cigarettes,0.7245372487793494,165,33,0.0,5
frequency,Frequency,ordering,salad,tuna,dressing,0.8497648369133839,165,33,0.6,5
frequency,Frequency,ordering,salad,tuna,lettuce,0.544136793314993,165,33,1.0,5
frequency,Frequency,ordering,salad,tuna,meat,0.9366233610874504,165,33,0.8,5
frequency,Frequency,ordering,science,art,geology,0.0446621753381622,132,33,1.0,4
frequency,Frequency,ordering,science,art,math,0.0414274361057323,660,33,0.7,20
frequency,Frequency,ordering,science,art,philosophy,0.2937560993844996,594,33,0.6111111111111112,18
frequency,Frequency,ordering,science,art,physics,0.1073773847474236,165,33,1.0,5
frequency,Frequency,ordering,science,art,zoology,0.012745023480913602,165,33,0.8,5
frequency,Frequency,ordering,science,geology,art,0.9553378246618377,165,33,0.6,5
frequency,Frequency,ordering,science,geology,math,0.4803691389275693,198,33,0.8333333333333334,6
frequency,Frequency,ordering,science,geology,philosophy,0.8989604712620003,99,33,0.6666666666666666,3
frequency,Frequency,ordering,science,geology,physics,0.7201334718903349,132,33,1.0,4
frequency,Frequency,ordering,science,geology,zoology,0.2163865609963364,429,33,1.0,13
frequency,Frequency,ordering,science,math,art,0.9585725638942676,66,33,0.5,2
frequency,Frequency,ordering,science,math,geology,0.5196308610724307,132,33,0.75,4
frequency,Frequency,ordering,science,math,philosophy,0.9058761457711791,165,33,0.4,5
frequency,Frequency,ordering,science,math,physics,0.735690276072345,132,33,0.5,4
frequency,Frequency,ordering,science,math,zoology,0.2300045410995309,165,33,0.8,5
frequency,Frequency,ordering,science,philosophy,art,0.7062439006155004,165,33,1.0,5
frequency,Frequency,ordering,science,philosophy,geology,0.10103952873799972,165,33,0.8,5
frequency,Frequency,ordering,science,philosophy,math,0.094123854228821,528,33,0.6875,16
frequency,Frequency,ordering,science,philosophy,physics,0.2243309584834995,132,33,1.0,4
frequency,Frequency,ordering,science,philosophy,zoology,0.0301026613771821,198,33,0.8333333333333334,6
frequency,Frequency,ordering,science,physics,art,0.8926226152525762,165,33,0.4,5
frequency,Frequency,ordering,science,physics,geology,0.279866528109665,693,33,0.8571428571428571,21
frequency,Frequency,ordering,science,physics,math,0.264309723927655,99,33,0.3333333333333333,3
frequency,Frequency,ordering,science,physics,philosophy,0.7756690415165005,99,33,0.3333333333333333,3
frequency,Frequency,ordering,science,physics,zoology,0.0969158062517389,660,33,0.65,20
frequency,Frequency,ordering,science,zoology,art,0.9872549765190864,99,33,0.6666666666666666,3
frequency,Frequency,ordering,science,zoology,geology,0.7836134390036635,132,33,0.75,4
frequency,Frequency,ordering,science,zoology,math,0.769995458900469,165,33,0.4,5
frequency,Frequency,ordering,science,zoology,philosophy,0.9698973386228178,198,33,0.6666666666666666,6
frequency,Frequency,ordering,science,zoology,physics,0.9030841937482612,132,33,1.0,4
frequency,Frequency,ordering,throw,beach ball,boomerang,0.8918577688289612,627,33,0.631578947368421,19
frequency,Frequency,ordering,throw,beach ball,football,0.9950944454935996,165,33,1.0,5
frequency,Frequency,ordering,throw,beach ball,lawnmower,0.6419692374941944,99,33,0.0,3
frequency,Frequency,ordering,throw,beach ball,shovel,0.9763348550295432,198,33,0.0,6
frequency,Frequency,ordering,throw,beach ball,tires,0.9844800398864751,198,33,0.0,6
frequency,Frequency,ordering,throw,boomerang,beach ball,0.1081422311710388,132,33,0.75,4
frequency,Frequency,ordering,throw,boomerang,football,0.96093238426574,132,33,1.0,4
frequency,Frequency,ordering,throw,boomerang,lawnmower,0.1785888003891287,165,33,0.0,5
frequency,Frequency,ordering,throw,boomerang,shovel,0.8334034691810753,132,33,0.0,4
frequency,Frequency,ordering,throw,boomerang,tires,0.8849462325527921,165,33,0.0,5
frequency,Frequency,ordering,throw,football,beach ball,0.0049055545064003,528,33,0.875,16
frequency,Frequency,ordering,throw,football,boomerang,0.0390676157342601,693,33,0.6190476190476191,21
frequency,Frequency,ordering,throw,football,lawnmower,0.0087618474454896,99,33,0.0,3
frequency,Frequency,ordering,throw,football,shovel,0.1690089729056043,132,33,0.0,4
frequency,Frequency,ordering,throw,football,tires,0.2382164332906929,99,33,0.0,3
frequency,Frequency,ordering,throw,lawnmower,beach ball,0.3580307625058055,66,33,1.0,2
frequency,Frequency,ordering,throw,lawnmower,boomerang,0.8214111996108713,165,33,0.8,5
frequency,Frequency,ordering,throw,lawnmower,football,0.9912381525545105,165,33,1.0,5
frequency,Frequency,ordering,throw,lawnmower,shovel,0.9583487692343146,693,33,0.3333333333333333,21
frequency,Frequency,ordering,throw,lawnmower,tires,0.9725101911055296,429,33,0.07692307692307693,13
frequency,Frequency,ordering,throw,shovel,beach ball,0.0236651449704569,132,33,0.75,4
frequency,Frequency,ordering,throw,shovel,boomerang,0.1665965308189246,165,33,0.6,5
frequency,Frequency,ordering,throw,shovel,football,0.8309910270943957,132,33,1.0,4
frequency,Frequency,ordering,throw,shovel,lawnmower,0.0416512307656856,165,33,0.0,5
frequency,Frequency,ordering,throw,shovel,tires,0.6059176889612593,528,33,0.125,16
frequency,Frequency,ordering,throw,tires,beach ball,0.0155199601135248,165,33,0.6,5
frequency,Frequency,ordering,throw,tires,boomerang,0.1150537674472079,132,33,1.0,4
frequency,Frequency,ordering,throw,tires,football,0.761783566709307,165,33,0.8,5
frequency,Frequency,ordering,throw,tires,lawnmower,0.0274898088944705,165,33,0.8,5
frequency,Frequency,ordering,throw,tires,shovel,0.3940823110387407,198,33,0.3333333333333333,6
frequency,Frequency,ordering,transport,car,chairs,0.1289959767370853,165,33,0.0,5
frequency,Frequency,ordering,transport,car,hammer,0.095600140928938,165,33,0.2,5
frequency,Frequency,ordering,transport,car,lawnmower,0.0013116193662513,132,33,0.25,4
frequency,Frequency,ordering,transport,car,motorcycle,0.023575333846801702,693,33,0.9047619047619048,21
frequency,Frequency,ordering,transport,car,roller blades,0.0001596010733172,528,33,0.5625,16
frequency,Frequency,ordering,transport,chairs,car,0.8710040232629147,99,33,1.0,3
frequency,Frequency,ordering,transport,chairs,hammer,0.4164820354831002,132,33,0.0,4
frequency,Frequency,ordering,transport,chairs,lawnmower,0.0087899722942676,726,33,0.09090909090909091,22
frequency,Frequency,ordering,transport,chairs,motorcycle,0.1401757240333782,165,33,0.6,5
frequency,Frequency,ordering,transport,chairs,roller blades,0.0010766666987103,99,33,0.6666666666666666,3
frequency,Frequency,ordering,transport,hammer,car,0.9043998590710619,165,33,0.6,5
frequency,Frequency,ordering,transport,hammer,chairs,0.5835179645168997,495,33,0.06666666666666667,15
frequency,Frequency,ordering,transport,hammer,lawnmower,0.0122720501160068,594,33,0.5555555555555556,18
frequency,Frequency,ordering,transport,hammer,motorcycle,0.1859416213852331,132,33,0.5,4
frequency,Frequency,ordering,transport,hammer,roller blades,0.0015078277961402,165,33,0.8,5
frequency,Frequency,ordering,transport,lawnmower,car,0.9986883806337488,198,33,1.0,6
frequency,Frequency,ordering,transport,lawnmower,chairs,0.9912100277057324,165,33,0.2,5
frequency,Frequency,ordering,transport,lawnmower,hammer,0.9877279498839932,132,33,0.25,4
frequency,Frequency,ordering,transport,lawnmower,motorcycle,0.9484112042837712,165,33,1.0,5
frequency,Frequency,ordering,transport,lawnmower,roller blades,0.108370645822266,132,33,0.5,4
frequency,Frequency,ordering,transport,motorcycle,car,0.9764246661531982,165,33,0.8,5
frequency,Frequency,ordering,transport,motorcycle,chairs,0.8598242759666217,132,33,0.0,4
frequency,Frequency,ordering,transport,motorcycle,hammer,0.8140583786147669,165,33,0.0,5
frequency,Frequency,ordering,transport,motorcycle,lawnmower,0.05158879571622859,165,33,0.0,5
frequency,Frequency,ordering,transport,motorcycle,roller blades,0.006567865064408,429,33,0.5384615384615384,13
frequency,Frequency,ordering,transport,roller blades,car,0.9998403989266827,165,33,1.0,5
frequency,Frequency,ordering,transport,roller blades,chairs,0.9989233333012896,66,33,0.5,2
frequency,Frequency,ordering,transport,roller blades,hammer,0.9984921722038599,165,33,0.2,5
frequency,Frequency,ordering,transport,roller blades,lawnmower,0.8916293541777339,132,33,0.0,4
frequency,Frequency,ordering,transport,roller blades,motorcycle,0.9934321349355921,198,33,1.0,6
frequency,Frequency,conjunction,bag,cash,chalk,0.0,165,33,1.0,5
frequency,Frequency,conjunction,bag,cash,crayons,0.0,66,33,1.0,2
frequency,Frequency,conjunction,bag,cash,headphones,0.0,99,33,0.0,3
frequency,Frequency,conjunction,bag,cash,makeup,0.0,627,33,0.10526315789473684,19
frequency,Frequency,conjunction,bag,cash,pen,0.0016969696969696972,165,33,1.0,5
frequency,Frequency,conjunction,bag,chalk,cash,0.0008484848484848485,198,33,0.0,6
frequency,Frequency,conjunction,bag,chalk,crayons,0.0,198,33,1.0,6
frequency,Frequency,conjunction,bag,chalk,headphones,0.0,165,33,0.2,5
frequency,Frequency,conjunction,bag,chalk,makeup,0.0,165,33,0.2,5
frequency,Frequency,conjunction,bag,chalk,pen,0.0016969696969696972,165,33,1.0,5
frequency,Frequency,conjunction,bag,crayons,cash,0.0008484848484848486,165,33,0.0,5
frequency,Frequency,conjunction,bag,crayons,chalk,0.0,594,33,0.8888888888888888,18
frequency,Frequency,conjunction,bag,crayons,headphones,0.0,132,33,0.25,4
frequency,Frequency,conjunction,bag,crayons,makeup,0.0,165,33,0.0,5
frequency,Frequency,conjunction,bag,crayons,pen,0.001696969696969697,132,33,1.0,4
frequency,Frequency,conjunction,bag,headphones,cash,0.0008484848484848485,462,33,0.14285714285714285,14
frequency,Frequency,conjunction,bag,headphones,chalk,0.0,165,33,0.4,5
frequency,Frequency,conjunction,bag,headphones,crayons,0.0,99,33,1.0,3
frequency,Frequency,conjunction,bag,headphones,makeup,0.0,627,33,0.21052631578947367,19
frequency,Frequency,conjunction,bag,headphones,pen,0.0016969696969696972,165,33,1.0,5
frequency,Frequency,conjunction,bag,makeup,cash,0.0008484848484848486,165,33,0.2,5
frequency,Frequency,conjunction,bag,makeup,chalk,0.0,66,33,1.0,2
frequency,Frequency,conjunction,bag,makeup,crayons,0.0,66,33,1.0,2
frequency,Frequency,conjunction,bag,makeup,headphones,0.0,132,33,0.0,4
frequency,Frequency,conjunction,bag,makeup,pen,0.001696969696969697,99,33,1.0,3
frequency,Frequency,conjunction,bag,pen,cash,0.0008484848484848486,165,33,0.0,5
frequency,Frequency,conjunction,bag,pen,chalk,0.0,693,33,0.8571428571428571,21
frequency,Frequency,conjunction,bag,pen,crayons,0.0,561,33,0.8823529411764706,17
frequency,Frequency,conjunction,bag,pen,headphones,0.0,165,33,0.0,5
frequency,Frequency,conjunction,bag,pen,makeup,0.0,198,33,0.16666666666666666,6
frequency,Frequency,conjunction,bakery,cakes,ice cream,0.0,627,33,0.8421052631578947,19
frequency,Frequency,conjunction,bakery,cakes,muffins,0.0,594,33,0.8888888888888888,18
frequency,Frequency,conjunction,bakery,cakes,pretzels,0.0,198,33,0.5,6
frequency,Frequency,conjunction,bakery,cakes,sandwiches,0.0,165,33,0.4,5
frequency,Frequency,conjunction,bakery,cakes,water,0.011939393939393939,165,33,0.0,5
frequency,Frequency,conjunction,bakery,ice cream,cakes,0.0,165,33,1.0,5
frequency,Frequency,conjunction,bakery,ice cream,muffins,0.0,561,33,0.5882352941176471,17
frequency,Frequency,conjunction,bakery,ice cream,pretzels,0.0,66,33,0.5,2
frequency,Frequency,conjunction,bakery,ice cream,sandwiches,0.0,132,33,0.25,4
frequency,Frequency,conjunction,bakery,ice cream,water,0.011939393939393939,198,33,0.16666666666666666,6
frequency,Frequency,conjunction,bakery,muffins,cakes,0.0,165,33,1.0,5
frequency,Frequency,conjunction,bakery,muffins,ice cream,0.0,66,33,1.0,2
frequency,Frequency,conjunction,bakery,muffins,pretzels,0.0,165,33,0.4,5
frequency,Frequency,conjunction,bakery,muffins,sandwiches,0.0,66,33,0.0,2
frequency,Frequency,conjunction,bakery,muffins,water,0.011939393939393939,165,33,0.0,5
frequency,Frequency,conjunction,bakery,pretzels,cakes,0.0,165,33,1.0,5
frequency,Frequency,conjunction,bakery,pretzels,ice cream,0.0,165,33,1.0,5
frequency,Frequency,conjunction,bakery,pretzels,muffins,0.0,99,33,1.0,3
frequency,Frequency,conjunction,bakery,pretzels,sandwiches,0.0,165,33,0.4,5
frequency,Frequency,conjunction,bakery,pretzels,water,0.01193939393939394,132,33,0.0,4
frequency,Frequency,conjunction,bakery,sandwiches,cakes,0.0,99,33,1.0,3
frequency,Frequency,conjunction,bakery,sandwiches,ice cream,0.0,165,33,1.0,5
frequency,Frequency,conjunction,bakery,sandwiches,muffins,0.0,99,33,0.6666666666666666,3
frequency,Frequency,conjunction,bakery,sandwiches,pretzels,0.0,660,33,0.55,20
frequency,Frequency,conjunction,bakery,sandwiches,water,0.011939393939393939,165,33,0.0,5
frequency,Frequency,conjunction,bakery,water,cakes,0.0,99,33,0.6666666666666666,3
frequency,Frequency,conjunction,bakery,water,ice cream,0.0,198,33,0.6666666666666666,6
frequency,Frequency,conjunction,bakery,water,muffins,0.0,198,33,0.5,6
frequency,Frequency,conjunction,bakery,water,pretzels,0.0,429,33,0.5384615384615384,13
frequency,Frequency,conjunction,bakery,water,sandwiches,0.0,693,33,0.42857142857142855,21
frequency,Frequency,conjunction,beach,bikini,coat,0.0009696969696969697,99,33,0.3333333333333333,3
frequency,Frequency,conjunction,beach,bikini,jacket,0.002,132,33,0.25,4
frequency,Frequency,conjunction,beach,bikini,jeans,0.0,198,33,0.5,6
frequency,Frequency,conjunction,beach,bikini,shorts,0.0,660,33,0.7,20
frequency,Frequency,conjunction,beach,bikini,sunglasses,0.0,594,33,0.16666666666666666,18
frequency,Frequency,conjunction,beach,coat,bikini,0.0,198,33,1.0,6
frequency,Frequency,conjunction,beach,coat,jacket,0.002,363,33,0.5454545454545454,11
frequency,Frequency,conjunction,beach,coat,jeans,0.0,528,33,0.5,16
frequency,Frequency,conjunction,beach,coat,shorts,0.0,165,33,1.0,5
frequency,Frequency,conjunction,beach,coat,sunglasses,0.0,99,33,0.0,3
frequency,Frequency,conjunction,beach,jacket,bikini,0.0,66,33,1.0,2
frequency,Frequency,conjunction,beach,jacket,coat,0.0009696969696969697,99,33,1.0,3
frequency,Frequency,conjunction,beach,jacket,jeans,0.0,660,33,0.45,20
frequency,Frequency,conjunction,beach,jacket,shorts,0.0,165,33,0.6,5
frequency,Frequency,conjunction,beach,jacket,sunglasses,0.0,132,33,0.5,4
frequency,Frequency,conjunction,beach,jeans,bikini,0.0,165,33,1.0,5
frequency,Frequency,conjunction,beach,jeans,coat,0.0009696969696969697,165,33,0.6,5
frequency,Frequency,conjunction,beach,jeans,jacket,0.002,198,33,0.0,6
frequency,Frequency,conjunction,beach,jeans,shorts,0.0,165,33,1.0,5
frequency,Frequency,conjunction,beach,jeans,sunglasses,0.0,132,33,0.25,4
frequency,Frequency,conjunction,beach,shorts,bikini,0.0,132,33,0.75,4
frequency,Frequency,conjunction,beach,shorts,coat,0.0009696969696969697,132,33,0.75,4
frequency,Frequency,conjunction,beach,shorts,jacket,0.002,132,33,0.25,4
frequency,Frequency,conjunction,beach,shorts,jeans,0.0,165,33,0.6,5
frequency,Frequency,conjunction,beach,shorts,sunglasses,0.0,660,33,0.15,20
frequency,Frequency,conjunction,beach,sunglasses,bikini,0.0,165,33,1.0,5
frequency,Frequency,conjunction,beach,sunglasses,coat,0.0009696969696969697,165,33,0.0,5
frequency,Frequency,conjunction,beach,sunglasses,jacket,0.002,165,33,0.8,5
frequency,Frequency,conjunction,beach,sunglasses,jeans,0.0,198,33,0.5,6
frequency,Frequency,conjunction,beach,sunglasses,shorts,0.0,132,33,0.5,4
frequency,Frequency,conjunction,cold,blankets,fridge,0.0,132,33,0.0,4
frequency,Frequency,conjunction,cold,blankets,heater,0.0,66,33,1.0,2
frequency,Frequency,conjunction,cold,blankets,microwave,0.0014545454545454545,165,33,0.0,5
frequency,Frequency,conjunction,cold,blankets,sink,0.00042424242424242425,132,33,0.0,4
frequency,Frequency,conjunction,cold,blankets,tea,0.0,660,33,0.2,20
frequency,Frequency,conjunction,cold,fridge,blankets,0.0,99,33,0.3333333333333333,3
frequency,Frequency,conjunction,cold,fridge,heater,0.0,165,33,0.8,5
frequency,Frequency,conjunction,cold,fridge,microwave,0.0014545454545454545,429,33,0.6923076923076923,13
frequency,Frequency,conjunction,cold,fridge,sink,0.0004242424242424242,693,33,0.23809523809523808,21
frequency,Frequency,conjunction,cold,fridge,tea,0.0,198,33,0.5,6
frequency,Frequency,conjunction,cold,heater,blankets,0.0,594,33,0.8333333333333334,18
frequency,Frequency,conjunction,cold,heater,fridge,0.0,132,33,0.0,4
frequency,Frequency,conjunction,cold,heater,microwave,0.0014545454545454545,165,33,0.2,5
frequency,Frequency,conjunction,cold,heater,sink,0.0004242424242424243,165,33,0.0,5
frequency,Frequency,conjunction,cold,heater,tea,0.0,528,33,0.125,16
frequency,Frequency,conjunction,cold,microwave,blankets,0.0,165,33,0.6,5
frequency,Frequency,conjunction,cold,microwave,fridge,0.0,132,33,0.5,4
frequency,Frequency,conjunction,cold,microwave,heater,0.0,165,33,1.0,5
frequency,Frequency,conjunction,cold,microwave,sink,0.00042424242424242425,132,33,0.0,4
frequency,Frequency,conjunction,cold,microwave,tea,0.0,165,33,0.2,5
frequency,Frequency,conjunction,cold,sink,blankets,0.0,99,33,0.3333333333333333,3
frequency,Frequency,conjunction,cold,sink,fridge,0.0,132,33,0.25,4
frequency,Frequency,conjunction,cold,sink,heater,0.0,132,33,1.0,4
frequency,Frequency,conjunction,cold,sink,microwave,0.0014545454545454547,561,33,0.5294117647058824,17
frequency,Frequency,conjunction,cold,sink,tea,0.0,165,33,0.0,5
frequency,Frequency,conjunction,cold,tea,blankets,0.0,165,33,0.6,5
frequency,Frequency,conjunction,cold,tea,fridge,0.0,198,33,0.0,6
frequency,Frequency,conjunction,cold,tea,heater,0.0,198,33,0.5,6
frequency,Frequency,conjunction,cold,tea,microwave,0.0014545454545454545,165,33,0.0,5
frequency,Frequency,conjunction,cold,tea,sink,0.00042424242424242425,132,33,0.0,4
frequency,Frequency,conjunction,cut,batteries,keys,0.001696969696969697,198,33,0.16666666666666666,6
frequency,Frequency,conjunction,cut,batteries,nail clippers,0.0,165,33,0.8,5
frequency,Frequency,conjunction,cut,batteries,scissors,0.0,165,33,0.8,5
frequency,Frequency,conjunction,cut,batteries,stapler,0.0,594,33,0.4444444444444444,18
frequency,Frequency,conjunction,cut,batteries,thumb tacks,0.0,693,33,0.38095238095238093,21
frequency,Frequency,conjunction,cut,keys,batteries,0.0034545454545454545,132,33,0.25,4
frequency,Frequency,conjunction,cut,keys,nail clippers,0.0,165,33,0.8,5
frequency,Frequency,conjunction,cut,keys,scissors,0.0,165,33,1.0,5
frequency,Frequency,conjunction,cut,keys,stapler,0.0,165,33,0.2,5
frequency,Frequency,conjunction,cut,keys,thumb tacks,0.0,165,33,0.2,5
frequency,Frequency,conjunction,cut,nail clippers,batteries,0.003454545454545455,165,33,0.0,5
frequency,Frequency,conjunction,cut,nail clippers,keys,0.001696969696969697,528,33,0.3125,16
frequency,Frequency,conjunction,cut,nail clippers,scissors,0.0,132,33,1.0,4
frequency,Frequency,conjunction,cut,nail clippers,stapler,0.0,66,33,0.5,2
frequency,Frequency,conjunction,cut,nail clippers,thumb tacks,0.0,99,33,0.6666666666666666,3
frequency,Frequency,conjunction,cut,scissors,batteries,0.0034545454545454545,132,33,0.0,4
frequency,Frequency,conjunction,cut,scissors,keys,0.0016969696969696972,660,33,0.15,20
frequency,Frequency,conjunction,cut,scissors,nail clippers,0.0,363,33,0.6363636363636364,11
frequency,Frequency,conjunction,cut,scissors,stapler,0.0,198,33,0.16666666666666666,6
frequency,Frequency,conjunction,cut,scissors,thumb tacks,0.0,132,33,0.0,4
frequency,Frequency,conjunction,cut,stapler,batteries,0.003454545454545455,165,33,0.0,5
frequency,Frequency,conjunction,cut,stapler,keys,0.0016969696969696972,165,33,0.2,5
frequency,Frequency,conjunction,cut,stapler,nail clippers,0.0,198,33,0.6666666666666666,6
frequency,Frequency,conjunction,cut,stapler,scissors,0.0,132,33,1.0,4
frequency,Frequency,conjunction,cut,stapler,thumb tacks,0.0,561,33,0.11764705882352941,17
frequency,Frequency,conjunction,cut,thumb tacks,batteries,0.0034545454545454545,132,33,0.0,4
frequency,Frequency,conjunction,cut,thumb tacks,keys,0.001696969696969697,99,33,0.3333333333333333,3
frequency,Frequency,conjunction,cut,thumb tacks,nail clippers,0.0,165,33,0.6,5
frequency,Frequency,conjunction,cut,thumb tacks,scissors,0.0,165,33,0.8,5
frequency,Frequency,conjunction,cut,thumb tacks,stapler,0.0,165,33,0.0,5
frequency,Frequency,conjunction,fridge,juice,ketchup,0.0,198,33,0.3333333333333333,6
frequency,Frequency,conjunction,fridge,juice,meat,0.0,99,33,0.0,3
frequency,Frequency,conjunction,fridge,juice,milk,0.002181818181818182,495,33,1.0,15
frequency,Frequency,conjunction,fridge,juice,water,0.011939393939393939,198,33,1.0,6
frequency,Frequency,conjunction,fridge,juice,yogurt,0.0,165,33,0.0,5
frequency,Frequency,conjunction,fridge,ketchup,juice,0.00024242424242424242,165,33,1.0,5
frequency,Frequency,conjunction,fridge,ketchup,meat,0.0,132,33,0.0,4
frequency,Frequency,conjunction,fridge,ketchup,milk,0.002181818181818182,165,33,1.0,5
frequency,Frequency,conjunction,fridge,ketchup,water,0.01193939393939394,66,33,1.0,2
frequency,Frequency,conjunction,fridge,ketchup,yogurt,0.0,594,33,0.2222222222222222,18
frequency,Frequency,conjunction,fridge,meat,juice,0.00024242424242424242,165,33,1.0,5
frequency,Frequency,conjunction,fridge,meat,ketchup,0.0,594,33,0.16666666666666666,18
frequency,Frequency,conjunction,fridge,meat,milk,0.002181818181818182,99,33,0.6666666666666666,3
frequency,Frequency,conjunction,fridge,meat,water,0.01193939393939394,66,33,1.0,2
frequency,Frequency,conjunction,fridge,meat,yogurt,0.0,528,33,0.625,16
frequency,Frequency,conjunction,fridge,milk,juice,0.00024242424242424242,165,33,1.0,5
frequency,Frequency,conjunction,fridge,milk,ketchup,0.0,165,33,0.0,5
frequency,Frequency,conjunction,fridge,milk,meat,0.0,198,33,0.0,6
frequency,Frequency,conjunction,fridge,milk,water,0.011939393939393939,198,33,0.8333333333333334,6
frequency,Frequency,conjunction,fridge,milk,yogurt,0.0,165,33,0.2,5
frequency,Frequency,conjunction,fridge,water,juice,0.00024242424242424242,726,33,1.0,22
frequency,Frequency,conjunction,fridge,water,ketchup,0.0,132,33,0.0,4
frequency,Frequency,conjunction,fridge,water,meat,0.0,99,33,0.0,3
frequency,Frequency,conjunction,fridge,water,milk,0.002181818181818182,594,33,0.9444444444444444,18
frequency,Frequency,conjunction,fridge,water,yogurt,0.0,165,33,0.0,5
frequency,Frequency,conjunction,fridge,yogurt,juice,0.00024242424242424242,165,33,1.0,5
frequency,Frequency,conjunction,fridge,yogurt,ketchup,0.0,165,33,0.2,5
frequency,Frequency,conjunction,fridge,yogurt,meat,0.0,165,33,0.4,5
frequency,Frequency,conjunction,fridge,yogurt,milk,0.002181818181818182,132,33,0.75,4
frequency,Frequency,conjunction,fridge,yogurt,water,0.01193939393939394,66,33,1.0,2
frequency,Frequency,conjunction,gym,basketball,lacrosse,0.0,495,33,0.9333333333333333,15
frequency,Frequency,conjunction,gym,basketball,meditation,0.0,66,33,0.0,2
frequency,Frequency,conjunction,gym,basketball,softball,0.0,660,33,0.9,20
frequency,Frequency,conjunction,gym,basketball,swimming,0.0003636363636363636,165,33,0.4,5
frequency,Frequency,conjunction,gym,basketball,weightlifting,0.0,165,33,0.8,5
frequency,Frequency,conjunction,gym,lacrosse,basketball,0.0,132,33,1.0,4
frequency,Frequency,conjunction,gym,lacrosse,meditation,0.0,66,33,0.0,2
frequency,Frequency,conjunction,gym,lacrosse,softball,0.0,99,33,1.0,3
frequency,Frequency,conjunction,gym,lacrosse,swimming,0.00036363636363636367,99,33,0.3333333333333333,3
frequency,Frequency,conjunction,gym,lacrosse,weightlifting,0.0,99,33,0.6666666666666666,3
frequency,Frequency,conjunction,gym,meditation,basketball,0.0,132,33,0.75,4
frequency,Frequency,conjunction,gym,meditation,lacrosse,0.0,132,33,1.0,4
frequency,Frequency,conjunction,gym,meditation,softball,0.0,132,33,1.0,4
frequency,Frequency,conjunction,gym,meditation,swimming,0.00036363636363636367,627,33,0.7894736842105263,19
frequency,Frequency,conjunction,gym,meditation,weightlifting,0.0,660,33,0.55,20
frequency,Frequency,conjunction,gym,softball,basketball,0.0,198,33,1.0,6
frequency,Frequency,conjunction,gym,softball,lacrosse,0.0,627,33,0.9473684210526315,19
frequency,Frequency,conjunction,gym,softball,meditation,0.0,165,33,0.6,5
frequency,Frequency,conjunction,gym,softball,swimming,0.0003636363636363636,165,33,0.8,5
frequency,Frequency,conjunction,gym,softball,weightlifting,0.0,99,33,0.3333333333333333,3
frequency,Frequency,conjunction,gym,swimming,basketball,0.0,165,33,1.0,5
frequency,Frequency,conjunction,gym,swimming,lacrosse,0.0,132,33,1.0,4
frequency,Frequency,conjunction,gym,swimming,meditation,0.0,165,33,0.0,5
frequency,Frequency,conjunction,gym,swimming,softball,0.0,132,33,0.75,4
frequency,Frequency,conjunction,gym,swimming,weightlifting,0.0,165,33,0.4,5
frequency,Frequency,conjunction,gym,weightlifting,basketball,0.0,165,33,1.0,5
frequency,Frequency,conjunction,gym,weightlifting,lacrosse,0.0,198,33,1.0,6
frequency,Frequency,conjunction,gym,weightlifting,meditation,0.0,66,33,1.0,2
frequency,Frequency,conjunction,gym,weightlifting,softball,0.0,198,33,0.8333333333333334,6
frequency,Frequency,conjunction,gym,weightlifting,swimming,0.0003636363636363636,660,33,0.85,20
frequency,Frequency,conjunction,hot,blankets,couch,0.0,396,33,0.0,12
frequency,Frequency,conjunction,hot,blankets,fan,0.0010303030303030305,165,33,0.2,5
frequency,Frequency,conjunction,hot,blankets,heater,0.0,132,33,0.75,4
frequency,Frequency,conjunction,hot,blankets,pool,0.0,165,33,0.0,5
frequency,Frequency,conjunction,hot,blankets,shower,0.00030303030303030303,165,33,0.2,5
frequency,Frequency,conjunction,hot,couch,blankets,0.0,165,33,0.2,5
frequency,Frequency,conjunction,hot,couch,fan,0.0010303030303030305,99,33,0.0,3
frequency,Frequency,conjunction,hot,couch,heater,0.0,99,33,0.0,3
frequency,Frequency,conjunction,hot,couch,pool,0.0,198,33,0.5,6
frequency,Frequency,conjunction,hot,couch,shower,0.00030303030303030303,66,33,1.0,2
frequency,Frequency,conjunction,hot,fan,blankets,0.0,132,33,0.0,4
frequency,Frequency,conjunction,hot,fan,couch,0.0,132,33,0.0,4
frequency,Frequency,conjunction,hot,fan,heater,0.0,198,33,0.16666666666666666,6
frequency,Frequency,conjunction,hot,fan,pool,0.0,660,33,0.55,20
frequency,Frequency,conjunction,hot,fan,shower,0.00030303030303030303,660,33,0.05,20
frequency,Frequency,conjunction,hot,heater,blankets,0.0,429,33,0.23076923076923078,13
frequency,Frequency,conjunction,hot,heater,couch,0.0,660,33,0.0,20
frequency,Frequency,conjunction,hot,heater,fan,0.0010303030303030305,165,33,1.0,5
frequency,Frequency,conjunction,hot,heater,pool,0.0,132,33,0.25,4
frequency,Frequency,conjunction,hot,heater,shower,0.00030303030303030303,165,33,0.0,5
frequency,Frequency,conjunction,hot,pool,blankets,0.0,165,33,0.4,5
