id,story,trigger,trigger_relevance,query,query_relevance,response,neg,set,scale,region,set_model,ordering_model,conjunction_model,disjunction_model,cleaned_trigger,cleaned_query
A2JDYN6QM8M5UN,hot,a couch,3,a heater,5,0,0,outside,below,C,0,0,0,0,couch,heater
A1S56RBP0Q3BT,hot,blankets,4,a pool,1,0,0,inside,above,B,-1,-1,-1,-1,blankets,pool
A195MOXRMNHRVT,hot,a shower,2,a fan,0,0,0,inside,above,B,-1,-1,-1,-1,shower,fan
A1DUPOUC9RNU4L,hot,a fan,0,a pool,1,0,0,inside,below,A,-1,0,0,-1,fan,pool
A25PFSORDO3SWQ,hot,blankets,4,a heater,5,-1,1,outside,below,C,0,0,0,0,blankets,heater
A2JWAD9JQNA5ON,hot,blankets,4,a shower,2,0,0,inside,above,B,-1,-1,-1,-1,blankets,shower
A3JUPCWYN6N6H4,hot,a heater,5,a pool,1,0,0,inside,above,B,-1,-1,-1,-1,heater,pool
A1AIMKA54UBYIQ,hot,blankets,4,a couch,3,0,0,outside,above,D,0,-1,0,-1,blankets,couch
A2IP3ZAFYGV8M9,hot,a pool,1,a shower,2,0,0,inside,below,A,-1,0,0,-1,pool,shower
A2YVC1U50H2B4R,hot,a heater,5,a shower,2,0,0,inside,above,B,-1,-1,-1,-1,heater,shower
A1NDMFN9A5G25G,hot,a couch,3,a fan,0,0,0,inside,above,B,-1,-1,-1,-1,couch,fan
A6OBT1RD68EMZ,hot,a heater,5,a fan,0,-1,1,inside,above,B,-1,-1,-1,-1,heater,fan
A11F3MA5FWH6SJ,hot,a heater,5,a couch,3,0,0,outside,above,D,0,-1,0,-1,heater,couch
A2F1AA15HG0FRU,hot,blankets,4,a couch,3,0,0,outside,above,D,0,-1,0,-1,blankets,couch
A3UQ5DF8VVD975,hot,a fan,0,a couch,3,0,0,outside,below,C,0,0,0,0,fan,couch
AERUGBNS48Z4N,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
A17PAE30BGBO1T,hot,a shower,2,a heater,5,0,0,outside,below,C,0,0,0,0,shower,heater
AR8O1107OAW4V,hot,blankets,4,a shower,2,0,0,inside,above,B,-1,-1,-1,-1,blankets,shower
AJD3JOWNVDZD1,hot,blankets,4,a fan,0,0,0,inside,above,B,-1,-1,-1,-1,blankets,fan
A3NKNOE5HIXXL,hot,a fan,0,a pool,1,-1,1,inside,below,A,-1,0,0,-1,fan,pool
A11ILN5YSUDVG8,hot,a fan,0,a heater,5,0,0,outside,below,C,0,0,0,0,fan,heater
AVC78WCC7R01R,hot,a fan,0,blankets,4,0,0,outside,below,C,0,0,0,0,fan,blankets
A2C94QY2JYWLWX,hot,a shower,2,a couch,3,0,0,outside,below,C,0,0,0,0,shower,couch
A2DBEOMKCBQSPJ,hot,a heater,5,blankets,4,0,0,outside,above,D,0,-1,0,-1,heater,blankets
ADVCIFLB5A9B,hot,a heater,5,blankets,4,0,0,outside,above,D,0,-1,0,-1,heater,blankets
AMLE1FC3SQVL8,hot,a pool,1,blankets,4,-1,1,outside,below,C,0,0,0,0,pool,blankets
A1BIJGB7XA0GME,hot,a heater,5,a fan,0,-1,1,inside,above,B,-1,-1,-1,-1,heater,fan
A136K4YZY2OFTV,hot,a heater,5,a couch,3,0,0,outside,above,D,0,-1,0,-1,heater,couch
A2LEBJWW395FST,hot,blankets,4,a couch,3,0,0,outside,above,D,0,-1,0,-1,blankets,couch
A1A8E2EU29KFFM,hot,a shower,2,a heater,5,-1,1,outside,below,C,0,0,0,0,shower,heater
A1BKFYRSWMWZ1Y,hot,a pool,1,a shower,2,0,0,inside,below,A,-1,0,0,-1,pool,shower
A16335MOISDG1F,hot,a heater,5,a couch,3,0,0,outside,above,D,0,-1,0,-1,heater,couch
A3CTXNQ2GXIQSP,hot,a heater,5,a fan,0,-1,1,inside,above,B,-1,-1,-1,-1,heater,fan
A2ZDEERVRN5AMC,hot,blankets,4,a fan,0,0,0,inside,above,B,-1,-1,-1,-1,blankets,fan
AIEKCWYZTS41V,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
A12FTSX85NQ8N9,hot,a heater,5,a shower,2,0,0,inside,above,B,-1,-1,-1,-1,heater,shower
AIA7RZSAONU5M,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
A1DQ55GDGONJVB,hot,a fan,0,a couch,3,0,0,outside,below,C,0,0,0,0,fan,couch
AMNYICW3K2JNE,hot,a heater,5,a shower,2,0,0,inside,above,B,-1,-1,-1,-1,heater,shower
A2QCQGZD7T1QNL,hot,a shower,2,a pool,1,-1,1,inside,above,B,-1,-1,-1,-1,shower,pool
A2ML0070M8FDK1,hot,blankets,4,a heater,5,-1,1,outside,below,C,0,0,0,0,blankets,heater
A32VX00M6VQZTS,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
A3BROF6UXA9TR8,hot,a heater,5,a fan,0,-1,1,inside,above,B,-1,-1,-1,-1,heater,fan
A2VLK57ZQ2YI28,hot,a fan,0,a couch,3,0,0,outside,below,C,0,0,0,0,fan,couch
AM2KK02JXXW48,hot,a couch,3,blankets,4,0,0,outside,below,C,0,0,0,0,couch,blankets
A1IOE79K3G3VQD,hot,a heater,5,blankets,4,-1,1,outside,above,D,0,-1,0,-1,heater,blankets
ADFJOOSM3Q18G,hot,blankets,4,a couch,3,0,0,outside,above,D,0,-1,0,-1,blankets,couch
A1S2NQYJGZ0C5F,hot,a heater,5,a couch,3,0,0,outside,above,D,0,-1,0,-1,heater,couch
A3PNM68OZPN847,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
AF0W4ZBY7VXOU,hot,blankets,4,a pool,1,0,0,inside,above,B,-1,-1,-1,-1,blankets,pool
A3IJ7SO3Z5PGT1,hot,blankets,4,a pool,1,0,0,inside,above,B,-1,-1,-1,-1,blankets,pool
A2BEL77FLYXFJS,hot,a shower,2,a pool,1,-1,1,inside,above,B,-1,-1,-1,-1,shower,pool
AVXEDARJC5HLU,hot,blankets,4,a shower,2,0,0,inside,above,B,-1,-1,-1,-1,blankets,shower
AEWGY34WUIA32,hot,a fan,0,a pool,1,0,0,inside,below,A,-1,0,0,-1,fan,pool
A2PQDK3MLDFXYM,hot,a fan,0,a pool,1,0,0,inside,below,A,-1,0,0,-1,fan,pool
A2S64AUN7JI7ZS,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
A3VICGAIVOTX4U,hot,a heater,5,blankets,4,0,0,outside,above,D,0,-1,0,-1,heater,blankets
A16Z9FSSF1X74O,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
ADPNI115MW4RP,hot,a fan,0,a pool,1,0,0,inside,below,A,-1,0,0,-1,fan,pool
AARMOB6D5ZZVG,hot,a shower,2,a pool,1,-1,1,inside,above,B,-1,-1,-1,-1,shower,pool
A82Q1HS5CPZ5I,hot,a heater,5,a couch,3,0,0,outside,above,D,0,-1,0,-1,heater,couch
A399GYOD60WD7M,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
A2W3I2GBGDB637,hot,a pool,1,a couch,3,0,0,outside,below,C,0,0,0,0,pool,couch
A36470UBRH28GO,hot,a heater,5,a couch,3,0,0,outside,above,D,0,-1,0,-1,heater,couch
ANVAFB99K5RKP,hot,a pool,1,a shower,2,-1,1,inside,below,A,-1,0,0,-1,pool,shower
A187JK1IGZGHNQ,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
A1CH3TODZNQCES,hot,a heater,5,a couch,3,0,0,outside,above,D,0,-1,0,-1,heater,couch
A2BW6WD7LZ9EGV,hot,a heater,5,blankets,4,0,0,outside,above,D,0,-1,0,-1,heater,blankets
A2V66KLFVJTLKC,hot,a shower,2,a pool,1,-1,1,inside,above,B,-1,-1,-1,-1,shower,pool
A2GXE6MIDN8DPR,hot,blankets,4,a couch,3,0,0,outside,above,D,0,-1,0,-1,blankets,couch
A292TFDMNVS0TP,hot,a shower,2,a couch,3,0,0,outside,below,C,0,0,0,0,shower,couch
A2CEGS0NVDBCPT,hot,a fan,0,a pool,1,-1,1,inside,below,A,-1,0,0,-1,fan,pool
A1F1BIPJR11LSR,hot,a couch,3,blankets,4,-1,1,outside,below,C,0,0,0,0,couch,blankets
A33X52IN60MSOE,hot,a couch,3,a pool,1,-1,1,inside,above,B,-1,-1,-1,-1,couch,pool
A2T675UCHNTSSW,hot,blankets,4,a shower,2,0,0,inside,above,B,-1,-1,-1,-1,blankets,shower
A27W025UEXS1G0,hot,a pool,1,blankets,4,0,0,outside,below,C,0,0,0,0,pool,blankets
A277V4SHQB8JRS,hot,a couch,3,a heater,5,0,0,outside,below,C,0,0,0,0,couch,heater
A3M8O363B3IAKE,hot,a heater,5,a couch,3,0,0,outside,above,D,0,-1,0,-1,heater,couch
A25VPV47HCP6DX,hot,a pool,1,a fan,0,0,0,inside,above,B,-1,-1,-1,-1,pool,fan
AG2YM9OWQP690,hot,a pool,1,blankets,4,-1,1,outside,below,C,0,0,0,0,pool,blankets
AFU00NU09CFXE,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
AZTQX7APEZXME,hot,blankets,4,a couch,3,0,0,outside,above,D,0,-1,0,-1,blankets,couch
A3PZFJZ8Q17O33,hot,a heater,5,blankets,4,0,0,outside,above,D,0,-1,0,-1,heater,blankets
A1NWXL4QO30M8U,hot,a shower,2,a fan,0,-1,1,inside,above,B,-1,-1,-1,-1,shower,fan
A1FHC4Z6QXDQSS,hot,a heater,5,a couch,3,0,0,outside,above,D,0,-1,0,-1,heater,couch
A1JVO7FLPATHUB,hot,a pool,1,a shower,2,0,0,inside,below,A,-1,0,0,-1,pool,shower
A3JWOB5IEJCDZC,hot,a fan,0,a pool,1,-1,1,inside,below,A,-1,0,0,-1,fan,pool
ATIVK9XUANIUE,hot,a fan,0,a heater,5,0,0,outside,below,C,0,0,0,0,fan,heater
A183WYXN12P2TJ,hot,a heater,5,a pool,1,-1,1,inside,above,B,-1,-1,-1,-1,heater,pool
A2SWQM5X54P1O5,hot,a pool,1,a shower,2,0,0,inside,below,A,-1,0,0,-1,pool,shower
AFFXVHHBUWW4D,hot,a fan,0,blankets,4,0,0,outside,below,C,0,0,0,0,fan,blankets
AWVIOLZUKBNVU,hot,a pool,1,a heater,5,0,0,outside,below,C,0,0,0,0,pool,heater
A2T5CROJ0FWIJY,hot,blankets,4,a couch,3,0,0,outside,above,D,0,-1,0,-1,blankets,couch
A3GLUDQZGEJL5G,hot,a pool,1,a heater,5,0,0,outside,below,C,0,0,0,0,pool,heater
AZ69TBTDH7AZS,hot,a heater,5,blankets,4,0,0,outside,above,D,0,-1,0,-1,heater,blankets
A3HNEYFOIJWPH1,hot,a pool,1,a shower,2,0,0,inside,below,A,-1,0,0,-1,pool,shower
A1GWYEIX5S6JU4,hot,a pool,1,a shower,2,0,0,inside,below,A,-1,0,0,-1,pool,shower
A2PAAKWSQISAO8,hot,a shower,2,a couch,3,0,0,outside,below,C,0,0,0,0,shower,couch
A248QG4DPULP46,hot,a shower,2,a fan,0,-1,1,inside,above,B,-1,-1,-1,-1,shower,fan
A1R0DIJHIE1LOC,hot,a pool,1,a shower,2,-1,1,inside,below,A,-1,0,0,-1,pool,shower
A2M183CETUMR96,hot,a couch,3,a pool,1,-1,1,inside,above,B,-1,-1,-1,-1,couch,pool
A5P12YJP805RG,hot,a shower,2,blankets,4,0,0,outside,below,C,0,0,0,0,shower,blankets
ALJ70B2J04YR7,hot,blankets,4,a fan,0,-1,1,inside,above,B,-1,-1,-1,-1,blankets,fan
A1W7QLLENVP2AE,hot,a couch,3,blankets,4,0,0,outside,below,C,0,0,0,0,couch,blankets
A14W0AXTJ3R19V,hot,a pool,1,a fan,0,0,0,inside,above,B,-1,-1,-1,-1,pool,fan
A4T4577P6JL6R,hot,a pool,1,a shower,2,-1,1,inside,below,A,-1,0,0,-1,pool,shower
A35Z5I09VVHKNS,hot,blankets,4,a heater,5,-1,1,outside,below,C,0,0,0,0,blankets,heater
A1OOCYEFLAJD98,hot,a fan,0,a pool,1,-1,1,inside,below,A,-1,0,0,-1,fan,pool
A19H6QRCGKBOUH,hot,a heater,5,a shower,2,0,0,inside,above,B,-1,-1,-1,-1,heater,shower
A11YS0T8MV3Q7C,hot,a heater,5,blankets,4,-1,1,outside,above,D,0,-1,0,-1,heater,blankets
A2RRK8SV0VBLTJ,hot,a pool,1,a shower,2,0,0,inside,below,A,-1,0,0,-1,pool,shower
A1RFH0LZHG2C1R,hot,blankets,4,a couch,3,0,0,outside,above,D,0,-1,0,-1,blankets,couch
A2EKR2ZFO10VMV,hot,a fan,0,a pool,1,-1,1,inside,below,A,-1,0,0,-1,fan,pool
A374VGT4KMZFGB,hot,a heater,5,blankets,4,-1,1,outside,above,D,0,-1,0,-1,heater,blankets
AL51KTD0WITH9,hot,a shower,2,a pool,1,-1,1,inside,above,B,-1,-1,-1,-1,shower,pool
A1GCTKOPKUTW3G,hot,blankets,4,a couch,3,0,0,outside,above,D,0,-1,0,-1,blankets,couch
A3STYPRAMUU88P,hot,a heater,5,a shower,2,0,0,inside,above,B,-1,-1,-1,-1,heater,shower
A8A9DUD87SMQ9,hot,a shower,2,a fan,0,-1,1,inside,above,B,-1,-1,-1,-1,shower,fan
A1S5SPI4NQPGSI,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
ABBP9JASL9AGK,hot,a heater,5,a couch,3,0,0,outside,above,D,0,-1,0,-1,heater,couch
AHV4U78TUUDKI,hot,a shower,2,blankets,4,0,0,outside,below,C,0,0,0,0,shower,blankets
A1RTSWQLSN8FKX,hot,a pool,1,a shower,2,0,0,inside,below,A,-1,0,0,-1,pool,shower
A24M9OW53CLT94,hot,a fan,0,a heater,5,-1,1,outside,below,C,0,0,0,0,fan,heater
A2K0L9M1ZZO5C9,hot,a fan,0,a pool,1,-1,1,inside,below,A,-1,0,0,-1,fan,pool
A37JC45Y9GLSA7,hot,a shower,2,a heater,5,0,0,outside,below,C,0,0,0,0,shower,heater
AP8OG80OLCCMC,hot,a heater,5,a couch,3,0,0,outside,above,D,0,-1,0,-1,heater,couch
A204Q4T20BP8V,hot,a pool,1,a shower,2,-1,1,inside,below,A,-1,0,0,-1,pool,shower
A2KRWSCXNUNMAJ,hot,a shower,2,a couch,3,0,0,outside,below,C,0,0,0,0,shower,couch
A3L2XKXABNO0N5,hot,a heater,5,a pool,1,0,0,inside,above,B,-1,-1,-1,-1,heater,pool
A197FECF831H95,hot,a pool,1,a shower,2,-1,1,inside,below,A,-1,0,0,-1,pool,shower
A34FFFROPR98NA,hot,a heater,5,blankets,4,0,0,outside,above,D,0,-1,0,-1,heater,blankets
A1R8A8BK2VN7RH,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
A1Y6HGDW6ZAYBY,hot,a couch,3,a heater,5,0,0,outside,below,C,0,0,0,0,couch,heater
A2VR9O234UCT9T,hot,a fan,0,a shower,2,0,0,inside,below,A,-1,0,0,-1,fan,shower
A258IQXX7F3Z8O,hot,a fan,0,a pool,1,-1,1,inside,below,A,-1,0,0,-1,fan,pool
A11F3MA5FWH6SJ,mask,a handkerchief,1,napkins,2,-1,1,inside,below,A,-1,0,0,-1,handkerchief,napkins
A2MUCL20GTQJA0,mask,napkins,2,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,napkins,bandana
A1IOE79K3G3VQD,mask,a bandana,0,a handkerchief,1,0,0,inside,below,A,-1,0,0,-1,bandana,handkerchief
A2IP3ZAFYGV8M9,mask,a handkerchief,1,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,handkerchief,bandana
A183WYXN12P2TJ,mask,napkins,2,a wallet,4,0,0,outside,below,C,0,0,0,0,napkins,wallet
AIA7RZSAONU5M,mask,napkins,2,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,napkins,handkerchief
A2SWQM5X54P1O5,mask,a wallet,4,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,wallet,handkerchief
AVXEDARJC5HLU,mask,napkins,2,candy,5,0,0,outside,below,C,0,0,0,0,napkins,candy
A8A9DUD87SMQ9,mask,a wallet,4,candy,5,-1,1,outside,below,C,0,0,0,0,wallet,candy
ABBP9JASL9AGK,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
AHV4U78TUUDKI,mask,candy,5,a wallet,4,-1,1,outside,above,D,0,-1,0,-1,candy,wallet
A3VICGAIVOTX4U,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
A2LEBJWW395FST,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A1U8RH67FLZW87,mask,napkins,2,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,napkins,bandana
A1FHC4Z6QXDQSS,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A2JWAD9JQNA5ON,mask,napkins,2,candy,5,0,0,outside,below,C,0,0,0,0,napkins,candy
A2BW6WD7LZ9EGV,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
AEWGY34WUIA32,mask,a wallet,4,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,wallet,bandana
A3A5KTVA3YGBE9,mask,napkins,2,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,napkins,bandana
A1KET5Z038NMWD,mask,a handkerchief,1,a wallet,4,0,0,outside,below,C,0,0,0,0,handkerchief,wallet
A3KF6O09H04SP7,mask,a wallet,4,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,wallet,bandana
AR8O1107OAW4V,mask,napkins,2,candy,5,-1,1,outside,below,C,0,0,0,0,napkins,candy
A1E3JQKS4PASBU,mask,candy,5,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,candy,napkins
A2PAAKWSQISAO8,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
ALJ70B2J04YR7,mask,a handkerchief,1,a wallet,4,0,0,outside,below,C,0,0,0,0,handkerchief,wallet
A2M183CETUMR96,mask,a handkerchief,1,candy,5,0,0,outside,below,C,0,0,0,0,handkerchief,candy
A36470UBRH28GO,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A1VR49TB3Q4BV8,mask,napkins,2,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,napkins,handkerchief
AHG23QXFY30HE,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A3E8SXH0BAYG85,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A5P12YJP805RG,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
ALDQRWYZ8KQ9A,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A2VQBOJJ8HD6W9,mask,a handkerchief,1,candy,5,0,0,outside,below,C,0,0,0,0,handkerchief,candy
A1OZPLHNIU1519,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A1GWYEIX5S6JU4,mask,a wallet,4,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,wallet,handkerchief
ADFJOOSM3Q18G,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A2KRWSCXNUNMAJ,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A6JKKANO7F4KD,mask,candy,5,a wallet,4,-1,1,outside,above,D,0,-1,0,-1,candy,wallet
AP8OG80OLCCMC,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A11JIMV1EQESIC,mask,candy,5,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,candy,bandana
A1RFH0LZHG2C1R,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A1N8TKTLXV92QR,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
ALCPF5NANBDSZ,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A258IQXX7F3Z8O,mask,candy,5,napkins,2,0,0,inside,above,B,-1,-1,-1,-1,candy,napkins
A36HFMF9Z4BGS8,mask,candy,5,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A3BROF6UXA9TR8,mask,a bandana,0,a wallet,4,0,0,outside,below,C,0,0,0,0,bandana,wallet
A3M8O363B3IAKE,mask,a handkerchief,1,napkins,2,-1,1,inside,below,A,-1,0,0,-1,handkerchief,napkins
A11YS0T8MV3Q7C,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
ADPNI115MW4RP,mask,napkins,2,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,napkins,bandana
A195MOXRMNHRVT,mask,a wallet,4,candy,5,0,0,outside,below,C,0,0,0,0,wallet,candy
A1CH3TODZNQCES,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A292TFDMNVS0TP,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A1RTSWQLSN8FKX,mask,candy,5,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A2K0L9M1ZZO5C9,mask,candy,5,napkins,2,0,0,inside,above,B,-1,-1,-1,-1,candy,napkins
AK1GE19RT3PK6,mask,napkins,2,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,napkins,bandana
A3NKNOE5HIXXL,mask,a wallet,4,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,wallet,napkins
A204Q4T20BP8V,mask,candy,5,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A2VR9O234UCT9T,mask,napkins,2,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,napkins,handkerchief
AETIZKQNUSBLB,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A197FECF831H95,mask,candy,5,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A3L2XKXABNO0N5,mask,napkins,2,a wallet,4,0,0,outside,below,C,0,0,0,0,napkins,wallet
A27F8Z101YG8OB,mask,candy,5,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A14YQGOZX4KRMA,mask,napkins,2,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,napkins,handkerchief
A19CB2C4GY4C60,mask,a wallet,4,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,wallet,bandana
A38240X9B0EBKE,mask,a handkerchief,1,napkins,2,-1,1,inside,below,A,-1,0,0,-1,handkerchief,napkins
A3CTXNQ2GXIQSP,mask,a bandana,0,a wallet,4,0,0,outside,below,C,0,0,0,0,bandana,wallet
ADVCIFLB5A9B,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
A1S2NQYJGZ0C5F,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A2I4PRZ9IZMKON,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A24M9OW53CLT94,mask,candy,5,a wallet,4,-1,1,outside,above,D,0,-1,0,-1,candy,wallet
A1VAL7L9L79IN0,mask,a handkerchief,1,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,handkerchief,bandana
A2RRK8SV0VBLTJ,mask,candy,5,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A2CK0OXMPOR9LE,mask,a handkerchief,1,candy,5,0,0,outside,below,C,0,0,0,0,handkerchief,candy
A2QIX7DNN0DZY6,mask,a wallet,4,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,wallet,napkins
AJD3JOWNVDZD1,mask,a handkerchief,1,a wallet,4,0,0,outside,below,C,0,0,0,0,handkerchief,wallet
A82Q1HS5CPZ5I,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
AZTQX7APEZXME,mask,a bandana,0,napkins,2,-1,1,inside,below,A,-1,0,0,-1,bandana,napkins
A2CEGS0NVDBCPT,mask,a wallet,4,napkins,2,0,0,inside,above,B,-1,-1,-1,-1,wallet,napkins
A16335MOISDG1F,mask,a handkerchief,1,napkins,2,-1,1,inside,below,A,-1,0,0,-1,handkerchief,napkins
A1BIJGB7XA0GME,mask,a bandana,0,a wallet,4,-1,1,outside,below,C,0,0,0,0,bandana,wallet
A1OBRF828QDEHP,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A18JMMVN3ZOV8R,mask,a handkerchief,1,a wallet,4,0,0,outside,below,C,0,0,0,0,handkerchief,wallet
A2AAY4VT9L71SY,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A2GXE6MIDN8DPR,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A11ILN5YSUDVG8,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A136K4YZY2OFTV,mask,a handkerchief,1,napkins,2,-1,1,inside,below,A,-1,0,0,-1,handkerchief,napkins
A1WDKH2DYOYE8X,mask,candy,5,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,candy,bandana
A2T675UCHNTSSW,mask,napkins,2,candy,5,0,0,outside,below,C,0,0,0,0,napkins,candy
A39J3Y8YVC6AIZ,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
AX7WITN5DWW6U,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A224EAEEF6Q17H,mask,a bandana,0,candy,5,0,0,outside,below,C,0,0,0,0,bandana,candy
A2VUF0V7HT51Q3,mask,a handkerchief,1,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,handkerchief,bandana
A3J2T92V25NJ83,mask,napkins,2,candy,5,0,0,outside,below,C,0,0,0,0,napkins,candy
A1JVO7FLPATHUB,mask,a wallet,4,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,wallet,handkerchief
A2PQDK3MLDFXYM,mask,a wallet,4,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,wallet,napkins
A1OOCYEFLAJD98,mask,a wallet,4,napkins,2,0,0,inside,above,B,-1,-1,-1,-1,wallet,napkins
A34FFFROPR98NA,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
A28674MVBV4RTR,mask,a bandana,0,a handkerchief,1,0,0,inside,below,A,-1,0,0,-1,bandana,handkerchief
A2EKR2ZFO10VMV,mask,a wallet,4,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,wallet,bandana
A38N2MBXP7IOPS,mask,candy,5,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,candy,napkins
A374VGT4KMZFGB,mask,a bandana,0,a handkerchief,1,0,0,inside,below,A,-1,0,0,-1,bandana,handkerchief
A248QG4DPULP46,mask,a wallet,4,candy,5,0,0,outside,below,C,0,0,0,0,wallet,candy
AHKOMKJ1HGJLM,mask,napkins,2,a wallet,4,0,0,outside,below,C,0,0,0,0,napkins,wallet
