set_boundary,context,trigger,query,reason
12,mask,candy,gloves,query_not_in_context
12,mask,wallet,gloves,query_not_in_context
12,mask,wallet,gloves,query_not_in_context
12,mask,candy,gloves,query_not_in_context
12,mask,wallet,gloves,query_not_in_context
12,mask,candy,gloves,query_not_in_context
12,mask,gloves,handkerchief,trigger_not_in_context
12,mask,candy,gloves,query_not_in_context
12,mask,gloves,handkerchief,trigger_not_in_context
12,mask,gloves,bandana,trigger_not_in_context
12,mask,gloves,wallet,trigger_not_in_context
12,mask,gloves,napkins,trigger_not_in_context
12,mask,napkins,gloves,query_not_in_context
12,mask,napkins,gloves,query_not_in_context
12,mask,wallet,gloves,query_not_in_context
12,mask,wallet,gloves,query_not_in_context
12,mask,gloves,candy,trigger_not_in_context
12,mask,handkerchief,gloves,query_not_in_context
12,mask,gloves,candy,trigger_not_in_context
12,mask,wallet,gloves,query_not_in_context
12,mask,gloves,napkins,trigger_not_in_context
12,mask,gloves,candy,trigger_not_in_context
12,mask,wallet,gloves,query_not_in_context
12,mask,wallet,gloves,query_not_in_context
12,mask,wallet,gloves,query_not_in_context
12,mask,wallet,gloves,query_not_in_context
12,mask,gloves,wallet,trigger_not_in_context
12,mask,gloves,wallet,trigger_not_in_context
12,mask,gloves,handkerchief,trigger_not_in_context
12,mask,wallet,gloves,query_not_in_context
12,mask,candy,gloves,query_not_in_context
12,mask,candy,gloves,query_not_in_context
12,meat,crab,rice,query_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,rice,turkey,trigger_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,tofu,rice,query_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,rice,chicken,trigger_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,mushrooms,rice,query_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,crab,rice,query_not_in_context
12,meat,crab,rice,query_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,crab,rice,query_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,rice,turkey,trigger_not_in_context
12,meat,mushrooms,rice,query_not_in_context
12,meat,crab,rice,query_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,rice,turkey,trigger_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,turkey,rice,query_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,rice,chicken,trigger_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,tofu,rice,query_not_in_context
12,meat,mushrooms,rice,query_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,tofu,rice,query_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,mushrooms,rice,query_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,rice,turkey,trigger_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,tofu,rice,query_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,turkey,rice,query_not_in_context
12,meat,rice,crab,trigger_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,turkey,rice,query_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,turkey,rice,query_not_in_context
12,meat,mushrooms,rice,query_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,mushrooms,rice,query_not_in_context
12,meat,turkey,rice,query_not_in_context
12,meat,chicken,rice,query_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,rice,mushrooms,trigger_not_in_context
12,meat,rice,turkey,trigger_not_in_context
12,meat,chicken,rice,query_not_in_context
12,meat,tofu,rice,query_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,meat,rice,crab,trigger_not_in_context
12,meat,rice,tofu,trigger_not_in_context
12,salad,tuna,lettuce,trigger_not_in_context
12,salad,tuna,cigarettes,trigger_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,chips,tuna,query_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,chips,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,tuna,chips,trigger_not_in_context
12,salad,tuna,lettuce,trigger_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,tuna,dressing,trigger_not_in_context
12,salad,tuna,chips,trigger_not_in_context
12,salad,tuna,chips,trigger_not_in_context
12,salad,meat,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,tuna,chips,trigger_not_in_context
12,salad,meat,tuna,query_not_in_context
12,salad,tuna,dressing,trigger_not_in_context
12,salad,chips,tuna,query_not_in_context
12,salad,cigarettes,tuna,query_not_in_context
12,salad,tuna,cigarettes,trigger_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,cigarettes,tuna,query_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,tuna,meat,trigger_not_in_context
12,salad,tuna,lettuce,trigger_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,tuna,meat,trigger_not_in_context
12,salad,meat,tuna,query_not_in_context
12,salad,cigarettes,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,tuna,cigarettes,trigger_not_in_context
12,salad,tuna,lettuce,trigger_not_in_context
12,salad,tuna,meat,trigger_not_in_context
12,salad,tuna,chips,trigger_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,tuna,cigarettes,trigger_not_in_context
12,salad,tuna,meat,trigger_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,tuna,dressing,trigger_not_in_context
12,salad,tuna,meat,trigger_not_in_context
12,salad,tuna,cigarettes,trigger_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,tuna,lettuce,trigger_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,cigarettes,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,cigarettes,tuna,query_not_in_context
12,salad,chips,tuna,query_not_in_context
12,salad,tuna,dressing,trigger_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,chips,tuna,query_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,dressing,tuna,query_not_in_context
12,salad,tuna,dressing,trigger_not_in_context
12,salad,lettuce,tuna,query_not_in_context
12,salad,cigarettes,tuna,query_not_in_context
12,throw,beach ball,shovel,query_not_in_context
12,throw,shovel,beach ball,trigger_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,shovel,lawnmower,trigger_not_in_context
12,throw,tires,shovel,query_not_in_context
12,throw,football,shovel,query_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,shovel,boomerang,trigger_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,shovel,boomerang,trigger_not_in_context
12,throw,shovel,beach ball,trigger_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,tires,shovel,query_not_in_context
12,throw,beach ball,shovel,query_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,beach ball,trigger_not_in_context
12,throw,football,shovel,query_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,lawnmower,trigger_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,boomerang,trigger_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,boomerang,shovel,query_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,lawnmower,trigger_not_in_context
12,throw,football,shovel,query_not_in_context
12,throw,shovel,football,trigger_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,football,trigger_not_in_context
12,throw,tires,shovel,query_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,boomerang,shovel,query_not_in_context
12,throw,boomerang,shovel,query_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,lawnmower,trigger_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,tires,shovel,query_not_in_context
12,throw,beach ball,shovel,query_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,beach ball,trigger_not_in_context
12,throw,shovel,boomerang,trigger_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,football,trigger_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,tires,shovel,query_not_in_context
12,throw,football,shovel,query_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,beach ball,shovel,query_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,boomerang,shovel,query_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,lawnmower,trigger_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,beach ball,shovel,query_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,boomerang,trigger_not_in_context
12,throw,tires,shovel,query_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,shovel,football,trigger_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,shovel,tires,trigger_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,throw,beach ball,shovel,query_not_in_context
12,throw,lawnmower,shovel,query_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,motorcycle,lawnmower,trigger_not_in_context
12,transport,motorcycle,car,trigger_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,roller blades,lawnmower,trigger_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,roller blades,motorcycle,query_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,roller blades,car,trigger_not_in_context
12,transport,lawnmower,roller blades,query_not_in_context
12,transport,roller blades,hammer,trigger_not_in_context
12,transport,hammer,motorcycle,query_not_in_context
12,transport,roller blades,car,trigger_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,roller blades,motorcycle,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,roller blades,car,trigger_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,hammer,motorcycle,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,chairs,roller blades,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,roller blades,motorcycle,query_not_in_context
12,transport,motorcycle,hammer,trigger_not_in_context
12,transport,chairs,roller blades,query_not_in_context
12,transport,motorcycle,lawnmower,trigger_not_in_context
12,transport,motorcycle,chairs,trigger_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,roller blades,motorcycle,query_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,chairs,motorcycle,query_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,roller blades,lawnmower,trigger_not_in_context
12,transport,lawnmower,motorcycle,query_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,motorcycle,lawnmower,trigger_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,motorcycle,lawnmower,trigger_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,lawnmower,motorcycle,query_not_in_context
12,transport,chairs,motorcycle,query_not_in_context
12,transport,roller blades,lawnmower,trigger_not_in_context
12,transport,motorcycle,car,trigger_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,lawnmower,roller blades,query_not_in_context
12,transport,roller blades,hammer,trigger_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,chairs,motorcycle,query_not_in_context
12,transport,hammer,roller blades,query_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,motorcycle,hammer,trigger_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,motorcycle,chairs,trigger_not_in_context
12,transport,motorcycle,chairs,trigger_not_in_context
12,transport,motorcycle,lawnmower,trigger_not_in_context
12,transport,roller blades,car,trigger_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,motorcycle,hammer,trigger_not_in_context
12,transport,hammer,roller blades,query_not_in_context
12,transport,hammer,motorcycle,query_not_in_context
12,transport,hammer,roller blades,query_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,motorcycle,car,trigger_not_in_context
12,transport,roller blades,hammer,trigger_not_in_context
12,transport,chairs,motorcycle,query_not_in_context
12,transport,lawnmower,motorcycle,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,motorcycle,hammer,trigger_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,motorcycle,hammer,trigger_not_in_context
12,transport,motorcycle,car,trigger_not_in_context
12,transport,roller blades,hammer,trigger_not_in_context
12,transport,roller blades,chairs,trigger_not_in_context
12,transport,chairs,motorcycle,query_not_in_context
12,transport,roller blades,motorcycle,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,lawnmower,motorcycle,query_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,motorcycle,chairs,trigger_not_in_context
12,transport,hammer,roller blades,query_not_in_context
12,transport,roller blades,lawnmower,trigger_not_in_context
12,transport,chairs,roller blades,query_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,car,motorcycle,query_not_in_context
12,transport,hammer,motorcycle,query_not_in_context
12,transport,roller blades,motorcycle,query_not_in_context
12,transport,motorcycle,car,trigger_not_in_context
12,transport,lawnmower,roller blades,query_not_in_context
12,transport,lawnmower,roller blades,query_not_in_context
12,transport,roller blades,hammer,trigger_not_in_context
12,transport,roller blades,chairs,trigger_not_in_context
12,transport,hammer,roller blades,query_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,motorcycle,roller blades,query_not_in_context
12,transport,roller blades,car,trigger_not_in_context
12,transport,car,roller blades,query_not_in_context
12,transport,lawnmower,motorcycle,query_not_in_context
15,bag,cash,headphones,trigger_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,cash,headphones,trigger_not_in_context
15,bag,cash,chalk,trigger_not_in_context
15,bag,crayons,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,makeup,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,chalk,cash,query_not_in_context
15,bag,cash,pen,trigger_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,chalk,cash,query_not_in_context
15,bag,crayons,cash,query_not_in_context
15,bag,cash,pen,trigger_not_in_context
15,bag,makeup,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,cash,chalk,trigger_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,chalk,cash,query_not_in_context
15,bag,cash,chalk,trigger_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,makeup,cash,query_not_in_context
15,bag,pen,cash,query_not_in_context
15,bag,chalk,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,cash,pen,trigger_not_in_context
15,bag,crayons,cash,query_not_in_context
15,bag,cash,pen,trigger_not_in_context
15,bag,cash,chalk,trigger_not_in_context
15,bag,makeup,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,pen,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,cash,headphones,trigger_not_in_context
15,bag,crayons,cash,query_not_in_context
15,bag,makeup,cash,query_not_in_context
15,bag,crayons,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,cash,crayons,trigger_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,chalk,cash,query_not_in_context
15,bag,cash,chalk,trigger_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,pen,cash,query_not_in_context
15,bag,cash,makeup,trigger_not_in_context
15,bag,pen,cash,query_not_in_context
15,bag,cash,pen,trigger_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,chalk,cash,query_not_in_context
15,bag,pen,cash,query_not_in_context
15,bag,cash,crayons,trigger_not_in_context
15,bag,headphones,cash,query_not_in_context
15,bag,headphones,cash,query_not_in_context
15,cold,microwave,fridge,query_not_in_context
15,cold,heater,fridge,query_not_in_context
15,cold,fridge,tea,trigger_not_in_context
15,cold,heater,fridge,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,heater,microwave,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,fridge,heater,trigger_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,tea,fridge,query_not_in_context
15,cold,tea,fridge,query_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,microwave,tea,trigger_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,blankets,fridge,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,tea,microwave,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,fridge,tea,trigger_not_in_context
15,cold,blankets,fridge,query_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,tea,fridge,query_not_in_context
15,cold,blankets,microwave,query_not_in_context
15,cold,fridge,tea,trigger_not_in_context
15,cold,microwave,heater,trigger_not_in_context
15,cold,microwave,blankets,trigger_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,fridge,heater,trigger_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,blankets,fridge,query_not_in_context
15,cold,tea,microwave,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,microwave,sink,trigger_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,sink,fridge,query_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,tea,microwave,query_not_in_context
15,cold,blankets,fridge,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,fridge,blankets,trigger_not_in_context
15,cold,heater,microwave,query_not_in_context
15,cold,microwave,sink,trigger_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,fridge,heater,trigger_not_in_context
15,cold,sink,fridge,query_not_in_context
15,cold,microwave,fridge,query_not_in_context
15,cold,heater,microwave,query_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,microwave,tea,trigger_not_in_context
15,cold,tea,fridge,query_not_in_context
15,cold,microwave,blankets,trigger_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,tea,fridge,query_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,microwave,blankets,trigger_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,heater,microwave,query_not_in_context
15,cold,blankets,microwave,query_not_in_context
15,cold,fridge,tea,trigger_not_in_context
15,cold,microwave,heater,trigger_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,sink,fridge,query_not_in_context
15,cold,fridge,tea,trigger_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,sink,fridge,query_not_in_context
15,cold,heater,microwave,query_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,blankets,microwave,query_not_in_context
15,cold,microwave,tea,trigger_not_in_context
15,cold,microwave,heater,trigger_not_in_context
15,cold,microwave,tea,trigger_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,microwave,heater,trigger_not_in_context
15,cold,tea,microwave,query_not_in_context
15,cold,microwave,heater,trigger_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,fridge,heater,trigger_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,tea,fridge,query_not_in_context
15,cold,microwave,blankets,trigger_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,blankets,microwave,query_not_in_context
15,cold,microwave,sink,trigger_not_in_context
15,cold,fridge,tea,trigger_not_in_context
15,cold,heater,fridge,query_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,fridge,blankets,trigger_not_in_context
15,cold,fridge,blankets,trigger_not_in_context
15,cold,microwave,tea,trigger_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,blankets,microwave,query_not_in_context
15,cold,tea,microwave,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,microwave,blankets,trigger_not_in_context
15,cold,fridge,heater,trigger_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,heater,fridge,query_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,fridge,microwave,query_not_in_context
15,cold,microwave,sink,trigger_not_in_context
15,cold,microwave,fridge,query_not_in_context
15,cold,fridge,sink,trigger_not_in_context
15,cold,sink,microwave,query_not_in_context
15,cold,microwave,fridge,query_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,weightlifting,basketball,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,softball,weightlifting,query_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,weightlifting,lacrosse,trigger_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,lacrosse,weightlifting,query_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,weightlifting,lacrosse,trigger_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,basketball,weightlifting,query_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,swimming,weightlifting,query_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,weightlifting,softball,trigger_not_in_context
15,gym,weightlifting,meditation,trigger_not_in_context
15,gym,softball,weightlifting,query_not_in_context
15,gym,weightlifting,softball,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,swimming,weightlifting,query_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,weightlifting,basketball,trigger_not_in_context
15,gym,basketball,weightlifting,query_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,basketball,weightlifting,query_not_in_context
15,gym,lacrosse,weightlifting,query_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,swimming,weightlifting,query_not_in_context
15,gym,softball,weightlifting,query_not_in_context
15,gym,weightlifting,basketball,trigger_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,weightlifting,lacrosse,trigger_not_in_context
15,gym,weightlifting,basketball,trigger_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,weightlifting,softball,trigger_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,weightlifting,lacrosse,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,swimming,weightlifting,query_not_in_context
15,gym,weightlifting,softball,trigger_not_in_context
15,gym,weightlifting,softball,trigger_not_in_context
15,gym,weightlifting,lacrosse,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,basketball,weightlifting,query_not_in_context
15,gym,weightlifting,meditation,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,lacrosse,weightlifting,query_not_in_context
15,gym,weightlifting,basketball,trigger_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,swimming,weightlifting,query_not_in_context
15,gym,weightlifting,lacrosse,trigger_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,weightlifting,softball,trigger_not_in_context
15,gym,meditation,weightlifting,query_not_in_context
15,gym,weightlifting,swimming,trigger_not_in_context
15,gym,basketball,weightlifting,query_not_in_context
15,mall,electronics store,pretzel stand,trigger_not_in_context
