variant,boundary,analysis_dataset_id,analysis_unit_id,cv_group_id,human_rate,dataset_family,dataset,set_probability,ordering_probability,conjunction_probability,disjunction_probability,analysis_label,cv_fold,item_id,trigger,query,human_yes,human_total
top_p,0.7,novel_focus,mask::gloves::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.014,0.0,0.014,Novel focus alternatives,9,mask::gloves::napkins,gloves,napkins,2.0,4.0
top_p,0.8,novel_focus,mask::gloves::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.0,0.014,0.0,0.014,Novel focus alternatives,9,mask::gloves::napkins,gloves,napkins,2.0,4.0
top_p,0.9,novel_focus,mask::gloves::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.004,0.014,0.004,0.014,Novel focus alternatives,9,mask::gloves::napkins,gloves,napkins,2.0,4.0
top_p,0.95,novel_focus,mask::gloves::napkins,novel_focus::focus_alternative_study::mask,0.5,novel_focus,focus_alternative_study,0.014,0.014,0.008,0.02,Novel focus alternatives,9,mask::gloves::napkins,gloves,napkins,2.0,4.0
top_k,1.0,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.448,0.0,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_k,2.0,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.448,0.0,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_k,3.0,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.448,0.0,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_k,5.0,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.448,0.002,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_k,10.0,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.448,0.002,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_k,20.0,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.448,0.002,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_k,30.0,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.448,0.002,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_k,50.0,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.006,0.448,0.006,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_k,75.0,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.018,0.448,0.018,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_k,100.0,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.022,0.448,0.022,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_p,0.25,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.448,0.0,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_p,0.5,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.448,0.0,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_p,0.6,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.448,0.0,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_p,0.7,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.448,0.002,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_p,0.8,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.012,0.448,0.012,0.448,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_p,0.9,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.138,0.448,0.122,0.464,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_p,0.95,novel_focus,mask::gloves::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.652,0.448,0.398,0.702,Novel focus alternatives,9,mask::gloves::wallet,gloves,wallet,0.0,3.0
top_k,1.0,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.0,0.642,0.0,0.642,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_k,2.0,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.002,0.642,0.002,0.642,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_k,3.0,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.004,0.642,0.004,0.642,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_k,5.0,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.004,0.642,0.004,0.642,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_k,10.0,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.006,0.642,0.006,0.642,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_k,20.0,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.01,0.642,0.01,0.642,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_k,30.0,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.026,0.642,0.026,0.642,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_k,50.0,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.054,0.642,0.052,0.644,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_k,75.0,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.088,0.642,0.082,0.648,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_k,100.0,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.134,0.642,0.124,0.652,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_p,0.25,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.0,0.642,0.0,0.642,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_p,0.5,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.0,0.642,0.0,0.642,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_p,0.6,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.0,0.642,0.0,0.642,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_p,0.7,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.004,0.642,0.004,0.642,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_p,0.8,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.06,0.642,0.058,0.644,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_p,0.9,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.628,0.642,0.492,0.778,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_p,0.95,novel_focus,mask::handkerchief::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.996,0.642,0.642,0.996,Novel focus alternatives,9,mask::handkerchief::bandana,handkerchief,bandana,3.0,3.0
top_k,1.0,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_k,2.0,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_k,3.0,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_k,5.0,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_k,10.0,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_k,20.0,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_k,30.0,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_k,50.0,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_k,75.0,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.062,0.002,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_k,100.0,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.004,0.062,0.004,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_p,0.25,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_p,0.5,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_p,0.6,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_p,0.7,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_p,0.8,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.062,0.0,0.062,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_p,0.9,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.034,0.062,0.024,0.072,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_p,0.95,novel_focus,mask::handkerchief::candy,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.238,0.062,0.062,0.238,Novel focus alternatives,9,mask::handkerchief::candy,handkerchief,candy,0.0,6.0
top_k,1.0,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.0,0.278,0.0,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_k,2.0,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.0,0.278,0.0,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_k,3.0,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.002,0.278,0.002,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_k,5.0,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.002,0.278,0.002,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_k,10.0,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.002,0.278,0.002,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_k,20.0,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.004,0.278,0.004,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_k,30.0,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.004,0.278,0.004,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_k,50.0,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.006,0.278,0.006,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_k,75.0,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.012,0.278,0.01,0.28,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_k,100.0,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.02,0.278,0.018,0.28,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_p,0.25,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.0,0.278,0.0,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_p,0.5,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.0,0.278,0.0,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_p,0.6,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.0,0.278,0.0,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_p,0.7,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.002,0.278,0.002,0.278,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_p,0.8,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.008,0.278,0.006,0.28,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_p,0.9,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.19,0.278,0.156,0.312,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_p,0.95,novel_focus,mask::handkerchief::gloves,novel_focus::focus_alternative_study::mask,0.4,novel_focus,focus_alternative_study,0.74,0.278,0.278,0.74,Novel focus alternatives,9,mask::handkerchief::gloves,handkerchief,gloves,2.0,5.0
top_k,1.0,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_k,2.0,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_k,3.0,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_k,5.0,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_k,10.0,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_k,20.0,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_k,30.0,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_k,50.0,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_k,75.0,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_k,100.0,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_p,0.25,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_p,0.5,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_p,0.6,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_p,0.7,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_p,0.8,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.0,0.006,0.0,0.006,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_p,0.9,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.004,0.006,0.002,0.008,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_p,0.95,novel_focus,mask::handkerchief::napkins,novel_focus::focus_alternative_study::mask,0.3,novel_focus,focus_alternative_study,0.014,0.006,0.006,0.014,Novel focus alternatives,9,mask::handkerchief::napkins,handkerchief,napkins,6.0,20.0
top_k,1.0,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.214,0.0,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_k,2.0,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.214,0.0,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_k,3.0,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.214,0.0,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_k,5.0,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.214,0.002,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_k,10.0,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.214,0.002,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_k,20.0,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.214,0.002,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_k,30.0,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.214,0.002,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_k,50.0,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.006,0.214,0.006,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_k,75.0,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.018,0.214,0.018,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_k,100.0,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.022,0.214,0.022,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_p,0.25,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.214,0.0,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_p,0.5,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.214,0.0,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_p,0.6,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.0,0.214,0.0,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_p,0.7,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.002,0.214,0.002,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_p,0.8,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.012,0.214,0.012,0.214,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_p,0.9,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.138,0.214,0.098,0.254,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_p,0.95,novel_focus,mask::handkerchief::wallet,novel_focus::focus_alternative_study::mask,0.0,novel_focus,focus_alternative_study,0.652,0.214,0.214,0.652,Novel focus alternatives,9,mask::handkerchief::wallet,handkerchief,wallet,0.0,5.0
top_k,1.0,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.0,0.996,0.0,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_k,2.0,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.002,0.996,0.002,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_k,3.0,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.004,0.996,0.004,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_k,5.0,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.004,0.996,0.004,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_k,10.0,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.006,0.996,0.006,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_k,20.0,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.01,0.996,0.01,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_k,30.0,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.026,0.996,0.026,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
top_k,50.0,novel_focus,mask::napkins::bandana,novel_focus::focus_alternative_study::mask,1.0,novel_focus,focus_alternative_study,0.054,0.996,0.054,0.996,Novel focus alternatives,9,mask::napkins::bandana,napkins,bandana,5.0,5.0
