vocab_index_zero_based,candidate,vocabulary_source,vocabulary_path,source_line_one_based,saved_log_score,unnormalized_continuation_probability,normalized_sampling_probability,rank_one_based,descending_cumulative_probability
101234,candy aisle,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2726,-25.857637405395508,5.890752276838315e-12,3.1319075330780864e-10,79945,0.9999972084121952
101575,candy thermometers,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3067,-25.876052856445312,5.783264175250031e-12,3.074759858339795e-10,80138,0.9999972682894397
120131,wallet also,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21623,-25.883079528808594,5.742769510686004e-12,3.053230257528671e-10,80215,0.9999972918830301
106798,gloves has,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8290,-25.88564682006836,5.728045057781381e-12,3.0454017794659004e-10,80240,0.9999972995060356
106801,gloves he,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8293,-25.88564682006836,5.728045057781381e-12,3.0454017794659004e-10,80241,0.9999972998105757
101543,candy sprinkles,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3035,-25.8867130279541,5.721941025632749e-12,3.042156478463579e-10,80253,0.9999973034624728
101504,candy recipe,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2996,-25.888887405395508,5.709512882778888e-12,3.035548868366101e-10,80272,0.9999973092363841
101619,candy without,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3111,-25.888887405395508,5.709512882778888e-12,3.035548868366101e-10,80273,0.9999973095399389
101439,candy maker,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2931,-25.920137405395508,5.5338496386601375e-12,2.9421548480974824e-10,80595,0.999997405785539
106784,gloves fitted,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8276,-25.93252182006836,5.465738777106859e-12,2.90594267852079e-10,80730,0.9999974452620984
113375,napkins out,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14867,-25.94498634338379,5.39803378051411e-12,2.8699462931882086e-10,80846,0.9999974787824364
113441,napkins under,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14933,-25.94498634338379,5.39803378051411e-12,2.8699462931882086e-10,80847,0.999997479069431
101408,candy it,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2900,-25.951387405395508,5.363590984384313e-12,2.8516342597517794e-10,80908,0.9999974965227728
101419,candy kid,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2911,-25.951387405395508,5.363590984384313e-12,2.8516342597517794e-10,80909,0.9999974968079363
101589,candy treats,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3081,-25.951387405395508,5.363590984384313e-12,2.8516342597517794e-10,80910,0.9999974970930997
107548,handkerchief linen,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9040,-25.965354919433594,5.2891957199515985e-12,2.81208089234601e-10,81049,0.9999975364647604
120207,wallet found,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21699,-25.976829528808594,5.228851142496956e-12,2.779997785158885e-10,81177,0.9999975722458851
120330,wallet through,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21822,-25.976829528808594,5.228851142496956e-12,2.779997785158885e-10,81178,0.9999975725238849
106924,gloves wear,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8416,-25.97939682006836,5.215444375561644e-12,2.772869874768896e-10,81204,0.9999975797412796
101396,candy house,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2888,-25.982637405395508,5.198570638202966e-12,2.763898697122772e-10,81239,0.9999975894300326
101398,candy ice,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2890,-25.982637405395508,5.198570638202966e-12,2.763898697122772e-10,81240,0.9999975897064225
101406,candy into,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2898,-25.982637405395508,5.198570638202966e-12,2.763898697122772e-10,81241,0.9999975899828124
101583,candy together,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3075,-25.982637405395508,5.198570638202966e-12,2.763898697122772e-10,81242,0.9999975902592023
113286,napkins down,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14778,-26.00748634338379,5.070983446923365e-12,2.6960650373941165e-10,81518,0.9999976655965358
113457,napkins where,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14949,-26.00748634338379,5.070983446923365e-12,2.6960650373941165e-10,81519,0.9999976658661422
120237,wallet into,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21729,-26.008079528808594,5.067976305437651e-12,2.6944662451466185e-10,81530,0.9999976688306457
101259,candy ball,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2751,-26.013887405395508,5.038627434319213e-12,2.678862473977258e-10,81575,0.9999976809240908
101309,candy come,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2801,-26.013887405395508,5.038627434319213e-12,2.678862473977258e-10,81576,0.9999976811919771
101421,candy kiss,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2913,-26.013887405395508,5.038627434319213e-12,2.678862473977258e-10,81577,0.9999976814598633
106736,gloves be,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8228,-26.02627182006836,4.976611789152431e-12,2.645890918369629e-10,81689,0.9999977112570541
106791,gloves get,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8283,-26.02627182006836,4.976611789152431e-12,2.645890918369629e-10,81690,0.9999977115216432
107557,handkerchief might,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9049,-26.027854919433594,4.968739551099657e-12,2.6417055239580177e-10,81712,0.9999977173382899
107578,handkerchief passed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9070,-26.027854919433594,4.968739551099657e-12,2.6417055239580177e-10,81713,0.9999977176024605
101321,candy corns,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2813,-26.030912399291992,4.953570930692814e-12,2.633640897525603e-10,81742,0.9999977252488825
106730,gloves aside,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8222,-26.04189682006836,4.899456574779679e-12,2.6048701818398675e-10,81838,0.9999977503928364
106783,gloves fit,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8275,-26.04189682006836,4.899456574779679e-12,2.6048701818398675e-10,81839,0.9999977506533234
107544,handkerchief lay,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9036,-26.043479919433594,4.891706384465465e-12,2.6007496759541737e-10,81856,0.9999977550776933
101379,candy habit,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2871,-26.045137405395508,4.883605165486453e-12,2.5964425403702784e-10,81869,0.9999977584553981
101460,candy more,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2952,-26.045137405395508,4.883605165486453e-12,2.5964425403702784e-10,81870,0.9999977587150424
107601,handkerchief scented,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9093,-26.069202423095703,4.767483954244897e-12,2.534704942327406e-10,82116,0.9999978218371232
120268,wallet once,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21760,-26.070579528808594,4.760923143357307e-12,2.5312167880007106e-10,82135,0.9999978266501209
120316,wallet strapped,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21808,-26.070579528808594,4.760923143357307e-12,2.5312167880007106e-10,82136,0.9999978269032426
106776,gloves embroidered,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8268,-26.07314682006836,4.748716143150098e-12,2.524726751735638e-10,82168,0.9999978349923352
107475,handkerchief displayed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8967,-26.074729919433594,4.741204401124046e-12,2.5207330204883674e-10,82180,0.999997838019141
101310,candy comes,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2802,-26.076387405395508,4.733352430449817e-12,2.5165584015350607e-10,82199,0.9999978428049023
107456,handkerchief carefully,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8948,-26.090354919433594,4.667698840020984e-12,2.481652677312679e-10,82328,0.9999978750183603
120179,wallet could,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21671,-26.101829528808594,4.614444937329486e-12,2.4533394345947513e-10,82430,0.9999979001886766
106920,gloves usually,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8412,-26.10439682006836,4.6026135070354e-12,2.4470490757536855e-10,82465,0.9999979087648849
107650,handkerchief trimmed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9142,-26.105979919433594,4.5953328770149365e-12,2.443178218699265e-10,82477,0.9999979116992772
101300,candy chocolate,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2792,-26.107637405395508,4.58772248608134e-12,2.4391320392684456e-10,82490,0.9999979148716791
101466,candy no,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2958,-26.107637405395508,4.58772248608134e-12,2.4391320392684456e-10,82491,0.9999979151155923
106859,gloves per,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8351,-26.12002182006836,4.531256598589318e-12,2.409111096256881e-10,82617,0.9999979456585613
107558,handkerchief moistened,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9050,-26.12869644165039,4.492119656803274e-12,2.388303349293341e-10,82718,0.999997969873139
120311,wallet some,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21803,-26.133079528808594,4.472473391920848e-12,2.377858115460636e-10,82760,0.9999979798818704
101381,candy hair,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2873,-26.138887405395508,4.446573104064472e-12,2.3640878357350364e-10,82812,0.9999979922107658
101455,candy mint,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2947,-26.138887405395508,4.446573104064472e-12,2.3640878357350364e-10,82813,0.9999979924471746
101580,candy tin,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3072,-26.138887405395508,4.446573104064472e-12,2.3640878357350364e-10,82814,0.9999979926835834
106852,gloves once,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8344,-26.15127182006836,4.391844489293002e-12,2.334990540037908e-10,82921,0.9999980178037132
120132,wallet always,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21624,-26.164329528808594,4.33486985176083e-12,2.3046991123737366e-10,83071,0.9999980526067811
107591,handkerchief quickly,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9083,-26.168479919433594,4.3169157326440626e-12,2.2951535334274487e-10,83113,0.9999980622675666
101246,candy are,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2738,-26.170137405395508,4.309766431987926e-12,2.2913524996156493e-10,83131,0.9999980663957191
101376,candy given,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2868,-26.170137405395508,4.309766431987926e-12,2.2913524996156493e-10,83132,0.9999980666248544
101446,candy manufacturer,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2938,-26.170137405395508,4.309766431987926e-12,2.2913524996156493e-10,83133,0.9999980668539896
107603,handkerchief served,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9095,-26.176292419433594,4.2833212278873005e-12,2.277292506928096e-10,83189,0.9999980796409348
120190,wallet during,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21682,-26.195579528808594,4.201499927456139e-12,2.233790975180756e-10,83391,0.9999981251998712
101475,candy once,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2967,-26.201387405395508,4.17716885871323e-12,2.2208549945279319e-10,83448,0.9999981378940828
107546,handkerchief lightly,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9038,-26.207542419433594,4.151537288006394e-12,2.207227582338661e-10,83506,0.9999981507342327
106800,gloves having,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8292,-26.21377182006836,4.125756083087225e-12,2.1935206148575033e-10,83552,0.9999981608545909
107520,handkerchief having,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9012,-26.215354919433594,4.119229768516228e-12,2.190050801019208e-10,83569,0.9999981645798007
98865,bandana days,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,357,-26.22214126586914,4.0913698885805565e-12,2.17523867452999e-10,83643,0.9999981807372725
113235,napkins along,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14727,-26.22623634338379,4.0746496704064876e-12,2.1663491176800145e-10,83678,0.9999981883334456
113267,napkins by,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14759,-26.22623634338379,4.0746496704064876e-12,2.1663491176800145e-10,83679,0.9999981885500805
113344,napkins lying,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14836,-26.22623634338379,4.0746496704064876e-12,2.1663491176800145e-10,83680,0.9999981887667154
120214,wallet got,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21706,-26.226829528808594,4.0722333643404395e-12,2.165064452018511e-10,83686,0.999998190066014
101377,candy goes,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2869,-26.232637405395508,4.048650883884483e-12,2.1525264696492508e-10,83733,0.9999982002126266
101428,candy last,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2920,-26.232637405395508,4.048650883884483e-12,2.1525264696492508e-10,83734,0.9999982004278792
101442,candy making,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2934,-26.232637405395508,4.048650883884483e-12,2.1525264696492508e-10,83735,0.9999982006431318
101468,candy not,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2960,-26.232637405395508,4.048650883884483e-12,2.1525264696492508e-10,83736,0.9999982008583844
107429,handkerchief balled,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8921,-26.24118423461914,4.014195209320706e-12,2.134207589198637e-10,83810,0.999998216715639
107421,handkerchief are,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8913,-26.246604919433594,3.992494392090225e-12,2.122670021539355e-10,83852,0.9999982256526461
120146,wallet be,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21638,-26.258079528808594,3.946943915262168e-12,2.0984524216796544e-10,83987,0.999998254152607
120193,wallet empty,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21685,-26.258079528808594,3.946943915262168e-12,2.0984524216796544e-10,83988,0.9999982543624523
106891,gloves such,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8383,-26.26064682006836,3.936823956644758e-12,2.093071992637862e-10,84012,0.9999982593918293
106792,gloves give,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8284,-26.27627182006836,3.875789158434298e-12,2.0606219191477854e-10,84159,0.9999982899157729
107519,handkerchief have,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9011,-26.285667419433594,3.839544333835535e-12,2.0413518100239834e-10,84250,0.9999983085749329
120341,wallet und,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21833,-26.289329528808594,3.825509217286276e-12,2.0338898280592887e-10,84283,0.999998315297555
120362,wallet would,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21854,-26.289329528808594,3.825509217286276e-12,2.0338898280592887e-10,84284,0.999998315500944
101364,candy filled,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2856,-26.295137405395508,3.803355527092407e-12,2.0221114836402808e-10,84331,0.9999983250329922
113334,napkins just,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14826,-26.31998634338379,3.710010743898848e-12,1.9724833180141478e-10,84569,0.9999983725627994
120208,wallet free,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21700,-26.320579528808594,3.707810672189445e-12,1.9713136166184396e-10,84575,0.9999983737458715
106874,gloves removed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8366,-26.32314682006836,3.698303850869119e-12,1.966259171293039e-10,84607,0.9999983800449977
107476,handkerchief does,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8968,-26.324729919433594,3.692453700296998e-12,1.9631488502702884e-10,84628,0.999998384170347
101333,candy cups,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2825,-26.326387405395508,3.686338579387255e-12,1.9598976537604282e-10,84638,0.9999983861317553
101359,candy every,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2851,-26.326387405395508,3.686338579387255e-12,1.9598976537604282e-10,84639,0.9999983863277451
98889,bandana land,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,381,-26.33932876586914,3.638939707471013e-12,1.9346973266990507e-10,84765,0.9999984108667161
120296,wallet service,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21788,-26.351829528808594,3.593733330632084e-12,1.91066267280235e-10,84891,0.9999984350962359
107660,handkerchief wadded,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9152,-26.35243034362793,3.5915748108905547e-12,1.9095150631387467e-10,84900,0.9999984368153718
106840,gloves neatly,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8332,-26.35439682006836,3.5845190034541947e-12,1.905763736411128e-10,84926,0.9999984417749508
107574,handkerchief onto,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9066,-26.355979919433594,3.5788488430930047e-12,1.9027491099059879e-10,84943,0.9999984450121854
101527,candy selling,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3019,-26.357637405395508,3.572921864674441e-12,1.8995979421968178e-10,84960,0.9999984482443398
107611,handkerchief slipped,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9103,-26.363792419433594,3.550998020438799e-12,1.8879417988574326e-10,85014,0.9999984584686036
107663,handkerchief waving,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9155,-26.379417419433594,3.495944898935256e-12,1.8586719742487238e-10,85152,0.999998484313719
107682,handkerchief worth,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9174,-26.379417419433594,3.495944898935256e-12,1.8586719742487238e-10,85153,0.9999984844995862
120127,wallet against,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21619,-26.383079528808594,3.4831657798939793e-12,1.8518777623534386e-10,85181,0.9999984896936852
120156,wallet beneath,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21648,-26.383079528808594,3.4831657798939793e-12,1.8518777623534386e-10,85182,0.999998489878873
106936,gloves work,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8428,-26.38564682006836,3.4742349477598304e-12,1.8471295503894801e-10,85206,0.9999984943171255
101308,candy colors,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2800,-26.388887405395508,3.4629946154296587e-12,1.841153457720029e-10,85226,0.999998498005081
101571,candy the,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3063,-26.388887405395508,3.4629946154296587e-12,1.841153457720029e-10,85227,0.9999984981891964
101595,candy until,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3087,-26.388887405395508,3.4629946154296587e-12,1.841153457720029e-10,85228,0.9999984983733118
106803,gloves help,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8295,-26.41689682006836,3.3673439757480127e-12,1.7902993486208309e-10,85498,0.9999985474132073
106832,gloves manufactured,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8324,-26.41689682006836,3.3673439757480127e-12,1.7902993486208309e-10,85499,0.9999985475922372
101497,candy pull,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2989,-26.420137405395508,3.356449472087051e-12,1.7845071209932884e-10,85532,0.9999985534914413
101600,candy vendor,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3092,-26.420137405395508,3.356449472087051e-12,1.7845071209932884e-10,85533,0.999998553669892
107463,handkerchief comes,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8955,-26.426292419433594,3.335853926425001e-12,1.7735571876782437e-10,85594,0.9999985645220156
106752,gloves came,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8244,-26.43252182006836,3.315138146295545e-12,1.7625433298903117e-10,85645,0.9999985735336926
107512,handkerchief had,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9004,-26.434104919433594,3.3098941052147527e-12,1.759755256144743e-10,85661,0.999998576351527
120242,wallet last,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21734,-26.445579528808594,3.2721314335772924e-12,1.7396781606886095e-10,85787,0.9999985983975461
120306,wallet sized,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21798,-26.445579528808594,3.2721314335772924e-12,1.7396781606886095e-10,85788,0.999998598571514
101382,candy has,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2874,-26.451387405395508,3.25318237818735e-12,1.7296036088263937e-10,85848,0.9999986089825185
120363,wallet yesterday,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21855,-26.476829528808594,3.1714585329978355e-12,1.6861538906320782e-10,86097,0.9999986515052768
106898,gloves these,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8390,-26.47939682006836,3.163326917803947e-12,1.6818305944408656e-10,86119,0.9999986552099509
101342,candy dispensers,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2834,-26.48200798034668,3.155077738860046e-12,1.6774447937040575e-10,86143,0.9999986592415531
101353,candy eating,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2845,-26.482637405395508,3.1530924787519706e-12,1.676389300144763e-10,86147,0.9999986599123231
101576,candy they,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3068,-26.482637405395508,3.1530924787519706e-12,1.676389300144763e-10,86148,0.999998660079962
101602,candy very,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3094,-26.482637405395508,3.1530924787519706e-12,1.676389300144763e-10,86149,0.9999986602476009
106833,gloves may,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8325,-26.49502182006836,3.1142840796612862e-12,1.65575622787372e-10,86279,0.9999986819078915
101516,candy sale,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3008,-26.513887405395508,3.056082021783806e-12,1.6248122236208434e-10,86429,0.9999987065069392
101611,candy where,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3103,-26.513887405395508,3.056082021783806e-12,1.6248122236208434e-10,86430,0.9999987066694205
107480,handkerchief drawn,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8972,-26.520042419433594,3.0373295640602336e-12,1.6148421958810746e-10,86498,0.9999987176800305
106796,gloves had,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8288,-26.52627182006836,3.018467631608293e-12,1.6048139642463966e-10,86556,0.9999987270143325
106866,gloves provided,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8358,-26.54189682006836,2.971670628534518e-12,1.5799336298571025e-10,86691,0.9999987485059681
