set_boundary,context,trigger,query,reason
16,bakery,pretzels,sandwiches,query_not_in_context
16,bakery,sandwiches,pretzels,trigger_not_in_context
16,bakery,cakes,ice cream,trigger_not_in_context
16,bakery,ice cream,cakes,query_not_in_context
16,bakery,cakes,muffins,trigger_not_in_context
16,bakery,cakes,muffins,trigger_not_in_context
16,bakery,muffins,sandwiches,query_not_in_context
16,bakery,water,sandwiches,query_not_in_context
16,bakery,sandwiches,pretzels,trigger_not_in_context
16,bakery,water,sandwiches,query_not_in_context
16,bakery,pretzels,cakes,query_not_in_context
16,bakery,cakes,muffins,trigger_not_in_context
16,bakery,sandwiches,pretzels,trigger_not_in_context
16,bakery,cakes,ice cream,trigger_not_in_context
16,bakery,sandwiches,ice cream,trigger_not_in_context
16,bakery,cakes,ice cream,trigger_not_in_context
16,bakery,cakes,ice cream,trigger_not_in_context
16,bakery,sandwiches,ice cream,trigger_not_in_context
16,bakery,water,sandwiches,query_not_in_context
16,bakery,pretzels,cakes,query_not_in_context
16,bakery,ice cream,cakes,query_not_in_context
16,bakery,ice cream,cakes,query_not_in_context
16,bakery,cakes,muffins,trigger_not_in_context
16,bakery,sandwiches,pretzels,trigger_not_in_context
16,bakery,ice cream,sandwiches,query_not_in_context
16,bakery,cakes,muffins,trigger_not_in_context
16,bakery,water,cakes,query_not_in_context
16,bakery,cakes,muffins,trigger_not_in_context
16,bakery,sandwiches,pretzels,trigger_not_in_context
16,bakery,water,sandwiches,query_not_in_context
16,bakery,cakes,ice cream,trigger_not_in_context
16,bakery,water,sandwiches,query_not_in_context
16,bakery,cakes,muffins,trigger_not_in_context
16,bakery,cakes,muffins,trigger_not_in_context
16,bakery,water,sandwiches,query_not_in_context
16,bakery,cakes,muffins,trigger_not_in_context
16,bakery,cakes,sandwiches,query_not_in_context
16,bakery,sandwiches,muffins,trigger_not_in_context
16,bakery,cakes,ice cream,trigger_not_in_context
16,bakery,cakes,pretzels,trigger_not_in_context
16,bakery,water,sandwiches,query_not_in_context
16,bakery,muffins,cakes,query_not_in_context
16,bakery,cakes,muffins,trigger_not_in_context
16,bakery,cakes,sandwiches,query_not_in_context
16,bakery,cakes,ice cream,trigger_not_in_context
16,bakery,cakes,water,trigger_not_in_context
16,bakery,ice cream,cakes,query_not_in_context
16,bakery,pretzels,cakes,query_not_in_context
16,bakery,cakes,ice cream,trigger_not_in_context
16,bakery,cakes,water,trigger_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,sunglasses,bikini,trigger_not_in_context
16,beach,sunglasses,jeans,trigger_not_in_context
16,beach,coat,sunglasses,query_not_in_context
16,beach,jacket,sunglasses,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,coat,shorts,trigger_not_in_context
16,beach,coat,jacket,trigger_not_in_context
16,beach,jeans,coat,query_not_in_context
16,beach,sunglasses,shorts,trigger_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,coat,jacket,trigger_not_in_context
16,beach,sunglasses,shorts,trigger_not_in_context
16,beach,coat,jacket,trigger_not_in_context
16,beach,sunglasses,coat,query_not_in_context
16,beach,coat,shorts,trigger_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,sunglasses,jeans,trigger_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,coat,bikini,trigger_not_in_context
16,beach,coat,bikini,trigger_not_in_context
16,beach,sunglasses,jacket,trigger_not_in_context
16,beach,sunglasses,jeans,trigger_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,sunglasses,coat,query_not_in_context
16,beach,bikini,coat,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,coat,bikini,trigger_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,sunglasses,coat,query_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,coat,sunglasses,query_not_in_context
16,beach,coat,jacket,trigger_not_in_context
16,beach,jeans,coat,query_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,coat,jacket,trigger_not_in_context
16,beach,jacket,sunglasses,query_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,sunglasses,jacket,trigger_not_in_context
16,beach,coat,jacket,trigger_not_in_context
16,beach,coat,jacket,trigger_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,jeans,sunglasses,query_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,coat,bikini,trigger_not_in_context
16,beach,sunglasses,coat,query_not_in_context
16,beach,sunglasses,bikini,trigger_not_in_context
16,beach,sunglasses,jacket,trigger_not_in_context
16,beach,coat,shorts,trigger_not_in_context
16,beach,jacket,coat,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,jeans,sunglasses,query_not_in_context
16,beach,coat,bikini,trigger_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,coat,sunglasses,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,coat,bikini,trigger_not_in_context
16,beach,bikini,coat,query_not_in_context
16,beach,jacket,sunglasses,query_not_in_context
16,beach,jacket,coat,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,sunglasses,jacket,trigger_not_in_context
16,beach,coat,jacket,trigger_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,sunglasses,jeans,trigger_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,jeans,sunglasses,query_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,shorts,coat,query_not_in_context
16,beach,sunglasses,jacket,trigger_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,coat,jacket,trigger_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,sunglasses,shorts,trigger_not_in_context
16,beach,sunglasses,bikini,trigger_not_in_context
16,beach,jacket,coat,query_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,jacket,sunglasses,query_not_in_context
16,beach,jeans,sunglasses,query_not_in_context
16,beach,coat,shorts,trigger_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,sunglasses,bikini,trigger_not_in_context
16,beach,sunglasses,coat,query_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,shorts,coat,query_not_in_context
16,beach,jeans,coat,query_not_in_context
16,beach,jeans,coat,query_not_in_context
16,beach,sunglasses,shorts,trigger_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,coat,jacket,trigger_not_in_context
16,beach,coat,shorts,trigger_not_in_context
16,beach,shorts,coat,query_not_in_context
16,beach,coat,jeans,trigger_not_in_context
16,beach,bikini,coat,query_not_in_context
16,beach,shorts,coat,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,sunglasses,jeans,trigger_not_in_context
16,beach,bikini,sunglasses,query_not_in_context
16,beach,coat,jacket,trigger_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,beach,sunglasses,jeans,trigger_not_in_context
16,beach,sunglasses,bikini,trigger_not_in_context
16,beach,jeans,coat,query_not_in_context
16,beach,shorts,sunglasses,query_not_in_context
16,cold,microwave,fridge,query_not_in_context
16,cold,heater,fridge,query_not_in_context
16,cold,fridge,tea,trigger_not_in_context
16,cold,heater,fridge,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,heater,microwave,query_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,fridge,heater,trigger_not_in_context
16,cold,blankets,sink,trigger_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,blankets,sink,trigger_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,tea,fridge,query_not_in_context
16,cold,tea,fridge,query_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,microwave,tea,trigger_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,blankets,fridge,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,tea,microwave,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,fridge,tea,trigger_not_in_context
16,cold,blankets,fridge,query_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,sink,blankets,query_not_in_context
16,cold,tea,fridge,query_not_in_context
16,cold,blankets,microwave,query_not_in_context
16,cold,fridge,tea,trigger_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,microwave,heater,trigger_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,microwave,blankets,query_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,fridge,heater,trigger_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,tea,blankets,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,blankets,fridge,query_not_in_context
16,cold,tea,microwave,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,blankets,heater,trigger_not_in_context
16,cold,microwave,sink,trigger_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,sink,fridge,query_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,tea,microwave,query_not_in_context
16,cold,blankets,fridge,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,fridge,blankets,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,heater,microwave,query_not_in_context
16,cold,microwave,sink,trigger_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,tea,blankets,query_not_in_context
16,cold,fridge,heater,trigger_not_in_context
16,cold,sink,fridge,query_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,microwave,fridge,query_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,heater,microwave,query_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,microwave,tea,trigger_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,tea,blankets,query_not_in_context
16,cold,tea,fridge,query_not_in_context
16,cold,microwave,blankets,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,tea,fridge,query_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,microwave,blankets,query_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,heater,microwave,query_not_in_context
16,cold,blankets,microwave,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,fridge,tea,trigger_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,microwave,heater,trigger_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,sink,blankets,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,sink,fridge,query_not_in_context
16,cold,fridge,tea,trigger_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,sink,fridge,query_not_in_context
16,cold,heater,microwave,query_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,blankets,sink,trigger_not_in_context
16,cold,blankets,heater,trigger_not_in_context
16,cold,blankets,microwave,query_not_in_context
16,cold,microwave,tea,trigger_not_in_context
16,cold,microwave,heater,trigger_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,microwave,tea,trigger_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,microwave,heater,trigger_not_in_context
16,cold,tea,microwave,query_not_in_context
16,cold,microwave,heater,trigger_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,fridge,heater,trigger_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,tea,fridge,query_not_in_context
16,cold,microwave,blankets,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,tea,blankets,query_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,blankets,microwave,query_not_in_context
16,cold,microwave,sink,trigger_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,fridge,tea,trigger_not_in_context
16,cold,heater,fridge,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,fridge,blankets,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,fridge,blankets,query_not_in_context
16,cold,microwave,tea,trigger_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,blankets,microwave,query_not_in_context
16,cold,sink,blankets,query_not_in_context
16,cold,tea,microwave,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,microwave,blankets,query_not_in_context
16,cold,fridge,heater,trigger_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,heater,fridge,query_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,blankets,sink,trigger_not_in_context
16,cold,tea,blankets,query_not_in_context
16,cold,fridge,microwave,query_not_in_context
16,cold,microwave,sink,trigger_not_in_context
16,cold,blankets,tea,trigger_not_in_context
16,cold,microwave,fridge,query_not_in_context
16,cold,heater,blankets,query_not_in_context
16,cold,fridge,sink,trigger_not_in_context
16,cold,sink,microwave,query_not_in_context
16,cold,microwave,fridge,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,scissors,thumb tacks,query_not_in_context
16,cut,thumb tacks,keys,query_not_in_context
16,cut,thumb tacks,batteries,query_not_in_context
16,cut,thumb tacks,scissors,query_not_in_context
16,cut,nail clippers,scissors,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,batteries,keys,query_not_in_context
16,cut,stapler,nail clippers,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,thumb tacks,stapler,trigger_not_in_context
16,cut,scissors,batteries,query_not_in_context
16,cut,stapler,batteries,query_not_in_context
16,cut,batteries,nail clippers,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,thumb tacks,nail clippers,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,thumb tacks,nail clippers,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,batteries,keys,query_not_in_context
16,cut,stapler,nail clippers,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,stapler,scissors,query_not_in_context
16,cut,scissors,thumb tacks,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,stapler,scissors,query_not_in_context
16,cut,stapler,nail clippers,query_not_in_context
16,cut,batteries,keys,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,stapler,keys,query_not_in_context
16,cut,stapler,batteries,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,thumb tacks,scissors,query_not_in_context
16,cut,batteries,scissors,query_not_in_context
16,cut,scissors,nail clippers,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,thumb tacks,stapler,trigger_not_in_context
16,cut,thumb tacks,stapler,trigger_not_in_context
16,cut,nail clippers,batteries,query_not_in_context
16,cut,stapler,nail clippers,query_not_in_context
16,cut,batteries,nail clippers,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,nail clippers,scissors,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,thumb tacks,nail clippers,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,keys,scissors,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,scissors,nail clippers,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,batteries,nail clippers,query_not_in_context
16,cut,keys,batteries,query_not_in_context
16,cut,thumb tacks,nail clippers,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,keys,scissors,query_not_in_context
16,cut,stapler,batteries,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,scissors,batteries,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,keys,nail clippers,query_not_in_context
16,cut,thumb tacks,stapler,trigger_not_in_context
16,cut,batteries,nail clippers,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,thumb tacks,scissors,query_not_in_context
16,cut,keys,nail clippers,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,stapler,nail clippers,query_not_in_context
16,cut,stapler,keys,query_not_in_context
16,cut,batteries,scissors,query_not_in_context
16,cut,keys,stapler,trigger_not_in_context
16,cut,nail clippers,batteries,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,keys,thumb tacks,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,stapler,scissors,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,scissors,stapler,trigger_not_in_context
16,cut,thumb tacks,keys,query_not_in_context
16,cut,keys,thumb tacks,query_not_in_context
16,cut,scissors,nail clippers,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,thumb tacks,nail clippers,query_not_in_context
16,cut,keys,batteries,query_not_in_context
16,cut,stapler,scissors,query_not_in_context
16,cut,keys,scissors,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,keys,stapler,trigger_not_in_context
16,cut,scissors,stapler,trigger_not_in_context
16,cut,batteries,keys,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,scissors,thumb tacks,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,keys,nail clippers,query_not_in_context
16,cut,scissors,nail clippers,query_not_in_context
16,cut,thumb tacks,batteries,query_not_in_context
16,cut,batteries,nail clippers,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,keys,batteries,query_not_in_context
16,cut,thumb tacks,keys,query_not_in_context
16,cut,nail clippers,thumb tacks,query_not_in_context
16,cut,nail clippers,thumb tacks,query_not_in_context
16,cut,nail clippers,batteries,query_not_in_context
16,cut,thumb tacks,stapler,trigger_not_in_context
16,cut,stapler,nail clippers,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,scissors,stapler,trigger_not_in_context
16,cut,scissors,nail clippers,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,nail clippers,batteries,query_not_in_context
16,cut,keys,thumb tacks,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,batteries,keys,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,keys,thumb tacks,query_not_in_context
16,cut,stapler,keys,query_not_in_context
16,cut,scissors,nail clippers,query_not_in_context
16,cut,nail clippers,stapler,trigger_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,nail clippers,thumb tacks,query_not_in_context
16,cut,batteries,scissors,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,scissors,thumb tacks,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,thumb tacks,batteries,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,scissors,stapler,trigger_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,keys,stapler,trigger_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,keys,scissors,query_not_in_context
16,cut,keys,batteries,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,keys,nail clippers,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,nail clippers,stapler,trigger_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,batteries,scissors,query_not_in_context
16,cut,keys,stapler,trigger_not_in_context
16,cut,keys,nail clippers,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,scissors,nail clippers,query_not_in_context
16,cut,scissors,nail clippers,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,scissors,keys,query_not_in_context
16,cut,stapler,keys,query_not_in_context
16,cut,stapler,batteries,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,scissors,batteries,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,nail clippers,batteries,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,keys,thumb tacks,query_not_in_context
16,cut,batteries,scissors,query_not_in_context
16,cut,nail clippers,scissors,query_not_in_context
16,cut,thumb tacks,scissors,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,thumb tacks,scissors,query_not_in_context
16,cut,thumb tacks,batteries,query_not_in_context
16,cut,scissors,nail clippers,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,batteries,keys,query_not_in_context
16,cut,scissors,nail clippers,query_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,scissors,stapler,trigger_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,scissors,batteries,query_not_in_context
16,cut,batteries,stapler,trigger_not_in_context
16,cut,nail clippers,keys,query_not_in_context
16,cut,keys,scissors,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,keys,stapler,trigger_not_in_context
16,cut,scissors,stapler,trigger_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,cut,scissors,nail clippers,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,batteries,thumb tacks,query_not_in_context
16,cut,stapler,batteries,query_not_in_context
16,cut,nail clippers,scissors,query_not_in_context
16,cut,stapler,keys,query_not_in_context
16,cut,stapler,thumb tacks,query_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,weightlifting,basketball,trigger_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,softball,weightlifting,query_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,weightlifting,lacrosse,trigger_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,lacrosse,weightlifting,query_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,weightlifting,lacrosse,trigger_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,basketball,weightlifting,query_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,swimming,weightlifting,query_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,weightlifting,softball,trigger_not_in_context
16,gym,weightlifting,meditation,trigger_not_in_context
16,gym,softball,weightlifting,query_not_in_context
16,gym,weightlifting,softball,trigger_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,swimming,weightlifting,query_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,weightlifting,basketball,trigger_not_in_context
16,gym,basketball,weightlifting,query_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,basketball,weightlifting,query_not_in_context
16,gym,lacrosse,weightlifting,query_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,swimming,weightlifting,query_not_in_context
16,gym,softball,weightlifting,query_not_in_context
16,gym,weightlifting,basketball,trigger_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,weightlifting,lacrosse,trigger_not_in_context
16,gym,weightlifting,basketball,trigger_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,weightlifting,softball,trigger_not_in_context
16,gym,meditation,weightlifting,query_not_in_context
16,gym,weightlifting,lacrosse,trigger_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
16,gym,swimming,weightlifting,query_not_in_context
16,gym,weightlifting,softball,trigger_not_in_context
16,gym,weightlifting,softball,trigger_not_in_context
16,gym,weightlifting,lacrosse,trigger_not_in_context
16,gym,weightlifting,swimming,trigger_not_in_context
