id,story,trigger,trigger_relevance,query,query_relevance,response,neg,set,scale,region,set_model,ordering_model,conjunction_model,disjunction_model,cleaned_trigger,cleaned_query
A1E3JQKS4PASBU,mall,a coffee shop,2,a gift shop,4,0,0,outside,below,C,0,0,0,0,coffee shop,gift shop
A36470UBRH28GO,mall,an electronics store,5,a burger joint,0,-1,1,inside,above,B,-1,-1,-1,-1,electronics store,burger joint
A27F8Z101YG8OB,mall,a burger joint,0,a gift shop,4,0,0,outside,below,C,0,0,0,0,burger joint,gift shop
AHG23QXFY30HE,mall,a pretzel stand,1,a coffee shop,2,-1,1,inside,below,A,-1,0,0,-1,pretzel stand,coffee shop
A1OOCYEFLAJD98,mall,a burger joint,0,an electronics store,5,0,0,outside,below,C,0,0,0,0,burger joint,electronics store
A1ZVJG3BKYHJWN,mall,a burger joint,0,a coffee shop,2,-1,1,inside,below,A,-1,0,0,-1,burger joint,coffee shop
A5P12YJP805RG,mall,a pretzel stand,1,a coffee shop,2,-1,1,inside,below,A,-1,0,0,-1,pretzel stand,coffee shop
A2SWQM5X54P1O5,mall,a burger joint,0,a grocery store,3,-1,1,outside,below,C,0,0,0,0,burger joint,grocery store
A1GWYEIX5S6JU4,mall,a burger joint,0,a grocery store,3,-1,1,outside,below,C,0,0,0,0,burger joint,grocery store
A11ILN5YSUDVG8,mall,a pretzel stand,1,a coffee shop,2,0,0,inside,below,A,-1,0,0,-1,pretzel stand,coffee shop
A1BKFYRSWMWZ1Y,mall,a burger joint,0,a grocery store,3,0,0,outside,below,C,0,0,0,0,burger joint,grocery store
A1JVO7FLPATHUB,mall,a burger joint,0,a grocery store,3,-1,1,outside,below,C,0,0,0,0,burger joint,grocery store
A2F1AA15HG0FRU,mall,a gift shop,4,a burger joint,0,-1,1,inside,above,B,-1,-1,-1,-1,gift shop,burger joint
ALDQRWYZ8KQ9A,mall,a pretzel stand,1,a coffee shop,2,-1,1,inside,below,A,-1,0,0,-1,pretzel stand,coffee shop
A2T675UCHNTSSW,mall,an electronics store,5,a gift shop,4,0,0,outside,above,D,0,-1,0,-1,electronics store,gift shop
ANVAFB99K5RKP,mall,a grocery store,3,a gift shop,4,-1,1,outside,below,C,0,0,0,0,grocery store,gift shop
A32VX00M6VQZTS,mall,a pretzel stand,1,a grocery store,3,-1,1,outside,below,C,0,0,0,0,pretzel stand,grocery store
A3J2T92V25NJ83,mall,an electronics store,5,a gift shop,4,-1,1,outside,above,D,0,-1,0,-1,electronics store,gift shop
A2O2Q0LVWOWJ1G,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A1JVO7FLPATHUB,mask,a wallet,4,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,wallet,handkerchief
A2PQDK3MLDFXYM,mask,a wallet,4,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,wallet,napkins
A1OOCYEFLAJD98,mask,a wallet,4,napkins,2,0,0,inside,above,B,-1,-1,-1,-1,wallet,napkins
A35Z5I09VVHKNS,mask,a wallet,4,gloves,3,0,0,outside,above,D,0,-1,0,-1,wallet,gloves
A3UQ5DF8VVD975,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
A34FFFROPR98NA,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
A28674MVBV4RTR,mask,a bandana,0,a handkerchief,1,0,0,inside,below,A,-1,0,0,-1,bandana,handkerchief
A2EKR2ZFO10VMV,mask,a wallet,4,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,wallet,bandana
A38N2MBXP7IOPS,mask,candy,5,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,candy,napkins
A374VGT4KMZFGB,mask,a bandana,0,a handkerchief,1,0,0,inside,below,A,-1,0,0,-1,bandana,handkerchief
A3OPRR8AXT6OSJ,mask,gloves,3,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,gloves,handkerchief
A2JDYN6QM8M5UN,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
A248QG4DPULP46,mask,a wallet,4,candy,5,0,0,outside,below,C,0,0,0,0,wallet,candy
AHKOMKJ1HGJLM,mask,napkins,2,a wallet,4,0,0,outside,below,C,0,0,0,0,napkins,wallet
ANVAFB99K5RKP,mask,gloves,3,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,gloves,handkerchief
A187JK1IGZGHNQ,mask,gloves,3,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,gloves,bandana
A33X52IN60MSOE,mask,a handkerchief,1,candy,5,0,0,outside,below,C,0,0,0,0,handkerchief,candy
A2ZDEERVRN5AMC,mask,a handkerchief,1,a wallet,4,0,0,outside,below,C,0,0,0,0,handkerchief,wallet
AN5WGHGM4BTJ2,mask,gloves,3,a wallet,4,0,0,outside,below,C,0,0,0,0,gloves,wallet
A1BKFYRSWMWZ1Y,mask,a wallet,4,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,wallet,handkerchief
AIEKCWYZTS41V,mask,gloves,3,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,gloves,napkins
A92BS1Y7V15Y2,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
A25VPV47HCP6DX,mask,a bandana,0,candy,5,0,0,outside,below,C,0,0,0,0,bandana,candy
A1ZVJG3BKYHJWN,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
A32VX00M6VQZTS,mask,candy,5,a bandana,0,0,0,inside,above,B,-1,-1,-1,-1,candy,bandana
A3J2T92V25NJ83,mask,napkins,2,candy,5,0,0,outside,below,C,0,0,0,0,napkins,candy
A2ML0070M8FDK1,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
A16Z9FSSF1X74O,mask,gloves,3,napkins,2,0,0,inside,above,B,-1,-1,-1,-1,gloves,napkins
AVC78WCC7R01R,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
A8V0L2YF8U6OX,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
A2S64AUN7JI7ZS,mask,gloves,3,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,gloves,bandana
A2CEGS0NVDBCPT,mask,a wallet,4,napkins,2,0,0,inside,above,B,-1,-1,-1,-1,wallet,napkins
A16335MOISDG1F,mask,a handkerchief,1,napkins,2,-1,1,inside,below,A,-1,0,0,-1,handkerchief,napkins
A277V4SHQB8JRS,mask,candy,5,gloves,3,-1,1,outside,above,D,0,-1,0,-1,candy,gloves
A1BIJGB7XA0GME,mask,a bandana,0,a wallet,4,-1,1,outside,below,C,0,0,0,0,bandana,wallet
A1OBRF828QDEHP,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A18JMMVN3ZOV8R,mask,a handkerchief,1,a wallet,4,0,0,outside,below,C,0,0,0,0,handkerchief,wallet
A2VLK57ZQ2YI28,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
A12FTSX85NQ8N9,mask,a handkerchief,1,gloves,3,0,0,outside,below,C,0,0,0,0,handkerchief,gloves
A2AAY4VT9L71SY,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A2GXE6MIDN8DPR,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A11ILN5YSUDVG8,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A136K4YZY2OFTV,mask,a handkerchief,1,napkins,2,-1,1,inside,below,A,-1,0,0,-1,handkerchief,napkins
A1WDKH2DYOYE8X,mask,candy,5,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,candy,bandana
A2T675UCHNTSSW,mask,napkins,2,candy,5,0,0,outside,below,C,0,0,0,0,napkins,candy
A39J3Y8YVC6AIZ,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
AX7WITN5DWW6U,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A224EAEEF6Q17H,mask,a bandana,0,candy,5,0,0,outside,below,C,0,0,0,0,bandana,candy
ANCIB6B6EBBIJ,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
AFCMHQWCV6N02,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
A2VUF0V7HT51Q3,mask,a handkerchief,1,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,handkerchief,bandana
AOGXFLXT1BNE9,mask,a bandana,0,candy,5,0,0,outside,below,C,0,0,0,0,bandana,candy
A14W0AXTJ3R19V,mask,a bandana,0,candy,5,0,0,outside,below,C,0,0,0,0,bandana,candy
A2LMQ4497NMK3S,mask,napkins,2,gloves,3,0,0,outside,below,C,0,0,0,0,napkins,gloves
A3RQN5RZD1N2KP,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
A3ROADR7T6811,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A3JWOB5IEJCDZC,mask,a wallet,4,napkins,2,0,0,inside,above,B,-1,-1,-1,-1,wallet,napkins
ATIVK9XUANIUE,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A2Y1XQ4UD5VAYH,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
A2T5CROJ0FWIJY,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
AWVIOLZUKBNVU,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A6OBT1RD68EMZ,mask,a bandana,0,a wallet,4,0,0,outside,below,C,0,0,0,0,bandana,wallet
A1NDMFN9A5G25G,mask,gloves,3,a wallet,4,0,0,outside,below,C,0,0,0,0,gloves,wallet
A3EC3OP6U52JYC,mask,gloves,3,a wallet,4,0,0,outside,below,C,0,0,0,0,gloves,wallet
A3HNEYFOIJWPH1,mask,gloves,3,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,gloves,handkerchief
A1R0DIJHIE1LOC,mask,a wallet,4,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,wallet,handkerchief
AZ69TBTDH7AZS,mask,a bandana,0,a handkerchief,1,0,0,inside,below,A,-1,0,0,-1,bandana,handkerchief
A1AIMKA54UBYIQ,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A3CGQOJC28OVGN,mask,a handkerchief,1,candy,5,0,0,outside,below,C,0,0,0,0,handkerchief,candy
A1F1BIPJR11LSR,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
A1W7QLLENVP2AE,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
A2F1AA15HG0FRU,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A1DUPOUC9RNU4L,mask,a wallet,4,a bandana,0,0,0,inside,above,B,-1,-1,-1,-1,wallet,bandana
A1C1A02LRDH4CV,mask,a handkerchief,1,candy,5,0,0,outside,below,C,0,0,0,0,handkerchief,candy
AQKC1VIZAZ6VI,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A1NWXL4QO30M8U,mask,a wallet,4,candy,5,0,0,outside,below,C,0,0,0,0,wallet,candy
A2TZAXWOB3JMNV,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
A2C94QY2JYWLWX,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A1CPJ9Q4UQ0FZ3,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
A3PZFJZ8Q17O33,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
A1A8E2EU29KFFM,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
A31A1PVXLJBISZ,mask,a bandana,0,napkins,2,-1,1,inside,below,A,-1,0,0,-1,bandana,napkins
A2T1LNI80EPOQR,mask,napkins,2,gloves,3,0,0,outside,below,C,0,0,0,0,napkins,gloves
A3JUPCWYN6N6H4,mask,napkins,2,a wallet,4,0,0,outside,below,C,0,0,0,0,napkins,wallet
A2W3I2GBGDB637,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
AFU00NU09CFXE,mask,candy,5,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,candy,bandana
A2DBEOMKCBQSPJ,mask,a bandana,0,a handkerchief,1,0,0,inside,below,A,-1,0,0,-1,bandana,handkerchief
A2XS49LRNX8PD4,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A32YT7XWI6B81S,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A1710X6OIQP62Q,mask,a bandana,0,a wallet,4,-1,1,outside,below,C,0,0,0,0,bandana,wallet
A25PFSORDO3SWQ,mask,a wallet,4,gloves,3,0,0,outside,above,D,0,-1,0,-1,wallet,gloves
AG2YM9OWQP690,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
AL51KTD0WITH9,mask,gloves,3,candy,5,0,0,outside,below,C,0,0,0,0,gloves,candy
A3STYPRAMUU88P,mask,a handkerchief,1,gloves,3,-1,1,outside,below,C,0,0,0,0,handkerchief,gloves
A2BEL77FLYXFJS,mask,gloves,3,candy,5,0,0,outside,below,C,0,0,0,0,gloves,candy
AZU9D7YLCTAYV,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
A399GYOD60WD7M,mask,gloves,3,napkins,2,0,0,inside,above,B,-1,-1,-1,-1,gloves,napkins
A1NNZSBXKKX43D,mask,napkins,2,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,napkins,handkerchief
A2PTABUVOUYAH5,mask,candy,5,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,candy,bandana
A1ZPIPHM272LO8,mask,a wallet,4,candy,5,0,0,outside,below,C,0,0,0,0,wallet,candy
A1P6LFEAY9MWAY,mask,a handkerchief,1,napkins,2,-1,1,inside,below,A,-1,0,0,-1,handkerchief,napkins
A2V66KLFVJTLKC,mask,gloves,3,candy,5,0,0,outside,below,C,0,0,0,0,gloves,candy
A3GLUDQZGEJL5G,mask,candy,5,a wallet,4,-1,1,outside,above,D,0,-1,0,-1,candy,wallet
A1GCTKOPKUTW3G,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
AZTQX7APEZXME,mask,a bandana,0,napkins,2,-1,1,inside,below,A,-1,0,0,-1,bandana,napkins
A82Q1HS5CPZ5I,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
AJD3JOWNVDZD1,mask,a handkerchief,1,a wallet,4,0,0,outside,below,C,0,0,0,0,handkerchief,wallet
A3NKNOE5HIXXL,mask,a wallet,4,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,wallet,napkins
A1FHC4Z6QXDQSS,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
AEWGY34WUIA32,mask,a wallet,4,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,wallet,bandana
A3A5KTVA3YGBE9,mask,napkins,2,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,napkins,bandana
A1KET5Z038NMWD,mask,a handkerchief,1,a wallet,4,0,0,outside,below,C,0,0,0,0,handkerchief,wallet
A3KF6O09H04SP7,mask,a wallet,4,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,wallet,bandana
AR8O1107OAW4V,mask,napkins,2,candy,5,-1,1,outside,below,C,0,0,0,0,napkins,candy
A1E3JQKS4PASBU,mask,candy,5,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,candy,napkins
A2PAAKWSQISAO8,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
ALJ70B2J04YR7,mask,a handkerchief,1,a wallet,4,0,0,outside,below,C,0,0,0,0,handkerchief,wallet
A2M183CETUMR96,mask,a handkerchief,1,candy,5,0,0,outside,below,C,0,0,0,0,handkerchief,candy
A36470UBRH28GO,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
AHG23QXFY30HE,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
ADFJOOSM3Q18G,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A2QCQGZD7T1QNL,mask,gloves,3,candy,5,0,0,outside,below,C,0,0,0,0,gloves,candy
A3E8SXH0BAYG85,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A5P12YJP805RG,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
ALDQRWYZ8KQ9A,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A2VQBOJJ8HD6W9,mask,a handkerchief,1,candy,5,0,0,outside,below,C,0,0,0,0,handkerchief,candy
AARMOB6D5ZZVG,mask,gloves,3,candy,5,-1,1,outside,below,C,0,0,0,0,gloves,candy
A1OZPLHNIU1519,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A17PAE30BGBO1T,mask,a wallet,4,gloves,3,0,0,outside,above,D,0,-1,0,-1,wallet,gloves
AIZTLQM7HHQN6,mask,a wallet,4,gloves,3,0,0,outside,above,D,0,-1,0,-1,wallet,gloves
A1GWYEIX5S6JU4,mask,a wallet,4,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,wallet,handkerchief
A1W2G1N4BDF2DW,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
A2JWAD9JQNA5ON,mask,napkins,2,candy,5,0,0,outside,below,C,0,0,0,0,napkins,candy
A1VR49TB3Q4BV8,mask,napkins,2,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,napkins,handkerchief
A4T4577P6JL6R,mask,gloves,3,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,gloves,handkerchief
A11F3MA5FWH6SJ,mask,a handkerchief,1,napkins,2,-1,1,inside,below,A,-1,0,0,-1,handkerchief,napkins
A2MUCL20GTQJA0,mask,napkins,2,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,napkins,bandana
A1WJGO38GJ99ZS,mask,a bandana,0,gloves,3,-1,1,outside,below,C,0,0,0,0,bandana,gloves
A1IOE79K3G3VQD,mask,a bandana,0,a handkerchief,1,0,0,inside,below,A,-1,0,0,-1,bandana,handkerchief
A1DQ55GDGONJVB,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
A2IP3ZAFYGV8M9,mask,a handkerchief,1,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,handkerchief,bandana
A183WYXN12P2TJ,mask,napkins,2,a wallet,4,0,0,outside,below,C,0,0,0,0,napkins,wallet
AIA7RZSAONU5M,mask,napkins,2,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,napkins,handkerchief
A2SWQM5X54P1O5,mask,a wallet,4,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,wallet,handkerchief
AERUGBNS48Z4N,mask,gloves,3,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,gloves,napkins
AFFXVHHBUWW4D,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
A31Z5TPD8QKE26,mask,gloves,3,a bandana,0,0,0,inside,above,B,-1,-1,-1,-1,gloves,bandana
AVXEDARJC5HLU,mask,napkins,2,candy,5,0,0,outside,below,C,0,0,0,0,napkins,candy
A8A9DUD87SMQ9,mask,a wallet,4,candy,5,-1,1,outside,below,C,0,0,0,0,wallet,candy
ABBP9JASL9AGK,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
AHV4U78TUUDKI,mask,candy,5,a wallet,4,-1,1,outside,above,D,0,-1,0,-1,candy,wallet
A26B6SWLH19YX6,mask,a wallet,4,gloves,3,0,0,outside,above,D,0,-1,0,-1,wallet,gloves
A3VICGAIVOTX4U,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
A2LEBJWW395FST,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A1U8RH67FLZW87,mask,napkins,2,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,napkins,bandana
A1Y6HGDW6ZAYBY,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
AMNYICW3K2JNE,mask,a handkerchief,1,gloves,3,0,0,outside,below,C,0,0,0,0,handkerchief,gloves
A37JC45Y9GLSA7,mask,a wallet,4,gloves,3,0,0,outside,above,D,0,-1,0,-1,wallet,gloves
A2BW6WD7LZ9EGV,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
A19H6QRCGKBOUH,mask,a handkerchief,1,gloves,3,-1,1,outside,below,C,0,0,0,0,handkerchief,gloves
A2VR9O234UCT9T,mask,napkins,2,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,napkins,handkerchief
A2YVC1U50H2B4R,mask,a handkerchief,1,gloves,3,0,0,outside,below,C,0,0,0,0,handkerchief,gloves
AETIZKQNUSBLB,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A38IZLCH8VYVFK,mask,a bandana,0,gloves,3,0,0,outside,below,C,0,0,0,0,bandana,gloves
A197FECF831H95,mask,candy,5,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A3L2XKXABNO0N5,mask,napkins,2,a wallet,4,0,0,outside,below,C,0,0,0,0,napkins,wallet
A27F8Z101YG8OB,mask,candy,5,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A14YQGOZX4KRMA,mask,napkins,2,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,napkins,handkerchief
AF0W4ZBY7VXOU,mask,napkins,2,gloves,3,0,0,outside,below,C,0,0,0,0,napkins,gloves
A3IJ7SO3Z5PGT1,mask,napkins,2,gloves,3,-1,1,outside,below,C,0,0,0,0,napkins,gloves
A19CB2C4GY4C60,mask,a wallet,4,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,wallet,bandana
A38240X9B0EBKE,mask,a handkerchief,1,napkins,2,-1,1,inside,below,A,-1,0,0,-1,handkerchief,napkins
A3CTXNQ2GXIQSP,mask,a bandana,0,a wallet,4,0,0,outside,below,C,0,0,0,0,bandana,wallet
AM2KK02JXXW48,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
ADVCIFLB5A9B,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
A1S2NQYJGZ0C5F,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A1S5SPI4NQPGSI,mask,gloves,3,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,gloves,bandana
A2I4PRZ9IZMKON,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A249LDVPG27XCE,mask,gloves,3,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,gloves,handkerchief
A24M9OW53CLT94,mask,candy,5,a wallet,4,-1,1,outside,above,D,0,-1,0,-1,candy,wallet
A1VAL7L9L79IN0,mask,a handkerchief,1,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,handkerchief,bandana
A2RRK8SV0VBLTJ,mask,candy,5,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A2CK0OXMPOR9LE,mask,a handkerchief,1,candy,5,0,0,outside,below,C,0,0,0,0,handkerchief,candy
A1J6LV7NWDKV9N,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
A2QIX7DNN0DZY6,mask,a wallet,4,napkins,2,-1,1,inside,above,B,-1,-1,-1,-1,wallet,napkins
A2KRWSCXNUNMAJ,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A1GQRJVWSIT2RC,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
AKGA0Q9RA4CG8,mask,candy,5,gloves,3,0,0,outside,above,D,0,-1,0,-1,candy,gloves
AMLE1FC3SQVL8,mask,a wallet,4,gloves,3,0,0,outside,above,D,0,-1,0,-1,wallet,gloves
A204Q4T20BP8V,mask,candy,5,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A6JKKANO7F4KD,mask,candy,5,a wallet,4,-1,1,outside,above,D,0,-1,0,-1,candy,wallet
A1R8A8BK2VN7RH,mask,gloves,3,a bandana,0,0,0,inside,above,B,-1,-1,-1,-1,gloves,bandana
A1S56RBP0Q3BT,mask,napkins,2,gloves,3,0,0,outside,below,C,0,0,0,0,napkins,gloves
AP8OG80OLCCMC,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A11JIMV1EQESIC,mask,candy,5,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,candy,bandana
A1RFH0LZHG2C1R,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
A1N8TKTLXV92QR,mask,a bandana,0,napkins,2,0,0,inside,below,A,-1,0,0,-1,bandana,napkins
ALCPF5NANBDSZ,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A3PNM68OZPN847,mask,gloves,3,a bandana,0,0,0,inside,above,B,-1,-1,-1,-1,gloves,bandana
A258IQXX7F3Z8O,mask,candy,5,napkins,2,0,0,inside,above,B,-1,-1,-1,-1,candy,napkins
A36HFMF9Z4BGS8,mask,candy,5,a handkerchief,1,0,0,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A3BROF6UXA9TR8,mask,a bandana,0,a wallet,4,0,0,outside,below,C,0,0,0,0,bandana,wallet
A3M8O363B3IAKE,mask,a handkerchief,1,napkins,2,-1,1,inside,below,A,-1,0,0,-1,handkerchief,napkins
A11YS0T8MV3Q7C,mask,a bandana,0,a handkerchief,1,-1,1,inside,below,A,-1,0,0,-1,bandana,handkerchief
ADPNI115MW4RP,mask,napkins,2,a bandana,0,-1,1,inside,above,B,-1,-1,-1,-1,napkins,bandana
A195MOXRMNHRVT,mask,a wallet,4,candy,5,0,0,outside,below,C,0,0,0,0,wallet,candy
A1CH3TODZNQCES,mask,a handkerchief,1,napkins,2,0,0,inside,below,A,-1,0,0,-1,handkerchief,napkins
A292TFDMNVS0TP,mask,candy,5,a wallet,4,0,0,outside,above,D,0,-1,0,-1,candy,wallet
A1RTSWQLSN8FKX,mask,candy,5,a handkerchief,1,-1,1,inside,above,B,-1,-1,-1,-1,candy,handkerchief
A2K0L9M1ZZO5C9,mask,candy,5,napkins,2,0,0,inside,above,B,-1,-1,-1,-1,candy,napkins
A27W025UEXS1G0,mask,a wallet,4,gloves,3,-1,1,outside,above,D,0,-1,0,-1,wallet,gloves
